Serial,name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_svr
2622,d3ta02167j2_1_ion_pacman,1.24337,3.26045,5.35429,4749.96,0.48208,0.387721,8366.12,0.179784927
1604,cg8002564_si_008_ASR_pacman,1.38401,3.00547,5.60641,4478.86,0.49246,0.35582,3116.544,0.179671751
1605,cg8002564_si_008_FSR_pacman,1.38401,3.00547,5.60641,4478.86,0.49246,0.35582,3116.544,0.179671751
1634,cm301726k_si_004_FSR_pacman,1.28825,4.04481,7.25347,4069.54,0.4516,0.350552,1522.59,0.179162408
2504,d3dt01995k2_2_ASR_pacman,1.4705,3.46125,5.71824,3880.37,0.48576,0.330335,7275.224,0.179148589
2393,d3cc02162a2_2_FSR_pacman,1.75828,3.43958,5.72584,3112.94,0.46338,0.263542,1292.982,0.179132791
1569,cg100357q_si_002_ASR_pacman,1.28731,4.14456,5.84371,4229.05,0.47752,0.370943,15162.016,0.178494794
1570,cg100357q_si_002_FSR_pacman,1.28731,4.14456,5.84371,4229.05,0.47752,0.370943,15162.016,0.178494794
2405,d3cc03374k2_FSR_pacman,1.34575,3.00118,7.31676,4311.67,0.46346,0.344388,60414.059,0.178054472
1543,c9ta04842a2_FSR_pacman,1.21936,3.309,5.37388,4606.28,0.48602,0.398587,2363.284,0.177805207
607,c6dt03998g2_FSR_pacman,1.20401,4.01824,5.36312,4069.29,0.48486,0.402703,352.166,0.177753473
606,c6dt03998g2_ASR_pacman,1.20401,4.01824,5.36312,4069.29,0.48486,0.402703,352.166,0.177753473
25,11426_2023_1573_MOESM19_ESM_FSR_pacman,1.8057,2.77358,6.18367,2701.39,0.41934,0.232231,1238.94,0.177665477
24,11426_2023_1573_MOESM19_ESM_ASR_pacman,1.8057,2.77358,6.18367,2701.39,0.41934,0.232231,1238.94,0.177665477
1330,c9ce00418a4_3_ASR_pacman,1.97974,3.67953,4.77981,2446.88,0.39052,0.197258,1797.312,0.176744428
1331,c9ce00418a4_3_FSR_pacman,1.97974,3.67953,4.77981,2446.88,0.39052,0.197258,1797.312,0.176744428
830,c7dt03705h2_ASR_pacman,2.24472,2.10638,5.28402,2506.2,0.41574,0.185208,1788.168,0.176694034
831,c7dt03705h2_FSR_pacman,2.24472,2.10638,5.28402,2506.2,0.41574,0.185208,1788.168,0.176694034
2610,d3sc03553k2_4_ion_pacman,1.25932,4.02786,5.3526,4387.22,0.4837,0.384096,3305.615,0.176672414
53,41557_2017_BFnchem2718_MOESM492_ESM_FSR_pacman,2.48517,3.16742,4.55807,2537.35,0.43162,0.173678,3516.436,0.176297478
52,41557_2017_BFnchem2718_MOESM492_ESM_ASR_pacman,2.48517,3.16742,4.55807,2537.35,0.43162,0.173678,3516.436,0.176297478
2523,d3gc01114c2_FSR_pacman,1.55502,4.26034,5.45495,3175.35,0.45794,0.294492,995.42,0.175640455
2522,d3gc01114c2_ASR_pacman,1.55502,4.26034,5.45495,3175.35,0.45794,0.294492,995.42,0.175640455
984,c8cc01837e2_2_ASR_pacman,1.4828,3.08425,6.19287,3936.83,0.47808,0.322417,6542.372,0.174950553
2508,d3dt02721j2_2_ion_pacman,1.53156,3.99587,5.94409,3778.8,0.46948,0.306537,10635.536,0.174345469
2829,ja0c04450_si_004_FSR_pacman,1.44754,4.41522,5.4795,3843.25,0.4734,0.327037,6573.408,0.173868651
2309,d2me00280a2_ASR_pacman,2.07293,4.25863,4.99065,2561.54,0.39844,0.192211,1008.3,0.173352659
2310,d2me00280a2_FSR_pacman,2.07293,4.25863,4.99065,2561.54,0.39844,0.192211,1008.3,0.173352659
3297,ja7b13825_si_007_ASR_pacman,2.11741,4.2356,6.54279,2628.69,0.34744,0.164087,3471.595,0.172903597
3298,ja7b13825_si_007_FSR_pacman,2.11741,4.2356,6.54279,2628.69,0.34744,0.164087,3471.595,0.172903597
475,c5dt03038b2_1_FSR_pacman,1.70214,3.50234,5.05378,3288.01,0.47816,0.280917,1887.252,0.17285838
3395,ja8b07290_si_005_ion_pacman,1.35762,3.99086,5.72246,4406.63,0.47474,0.349686,4474.176,0.172819744
2679,ic302758g_si_002_FSR_pacman,1.3042,3.52279,6.0807,4390.6,0.47372,0.363227,8757.248,0.172690695
2738,ic5b02378_si_002_ASR_pacman,2.34418,3.4256,3.70619,2331.25,0.36356,0.155091,3404.556,0.172521913
2739,ic5b02378_si_002_FSR_pacman,2.34418,3.4256,3.70619,2331.25,0.36356,0.155091,3404.556,0.172521913
2010,d0ra05131d2_2_FSR_pacman,1.39239,2.52366,4.76905,4028.35,0.50524,0.362858,1756.632,0.172495957
2009,d0ra05131d2_2_ASR_pacman,1.39239,2.52366,4.76905,4028.35,0.50524,0.362858,1756.632,0.172495957
1579,cg400183s_si_002_1_FSR_pacman,1.7875,2.77545,5.78728,3253.1,0.46884,0.262289,3688.192,0.1722304
1578,cg400183s_si_002_1_ASR_pacman,1.7875,2.77545,5.78728,3253.1,0.46884,0.262289,3688.192,0.1722304
1195,c8nj05139a2_1_FSR_pacman,1.31972,2.62499,5.79262,4142.68,0.48774,0.369578,7371.757,0.172091276
26,11426_2023_1573_MOESM20_ESM_ASR_pacman,1.76705,2.8308,6.139,2799.15,0.42472,0.240356,1238.94,0.171944838
27,11426_2023_1573_MOESM20_ESM_FSR_pacman,1.76705,2.8308,6.139,2799.15,0.42472,0.240356,1238.94,0.171944838
50,41557_2017_BFnchem2718_MOESM491_ESM_ASR_pacman,2.55375,3.29557,4.61731,2555.87,0.4236,0.165874,3580.432,0.171787583
51,41557_2017_BFnchem2718_MOESM491_ESM_FSR_pacman,2.55375,3.29557,4.61731,2555.87,0.4236,0.165874,3580.432,0.171787583
1399,c9dt00791a2_1_ASR_pacman,1.75791,5.63099,5.96986,3365.15,0.43052,0.244904,1143.064,0.171704088
1400,c9dt00791a2_1_FSR_pacman,1.75791,5.63099,5.96986,3365.15,0.43052,0.244904,1143.064,0.171704088
2288,d2ce01582j2_2_ASR_pacman,1.39905,3.7507,5.10035,4051.41,0.48756,0.348495,1600.49,0.171492169
2289,d2ce01582j2_2_FSR_pacman,1.39905,3.7507,5.10035,4051.41,0.48756,0.348495,1600.49,0.171492169
1561,c9tc05471e2_1_FSR_pacman,1.36856,2.93804,4.57285,3849.92,0.5022,0.366955,1172.64,0.171421722
792,c7dt01523b2_6_ion_pacman,1.46281,5.03505,5.75927,3852.65,0.4576,0.312823,2054.214,0.171365911
854,c7dt04838f2_1_FSR_pacman,1.25487,3.01403,5.92268,4621.58,0.4724,0.376454,5913.188,0.170742098
251,am0c09940_si_002_FSR_pacman,1.51276,4.2688,5.10358,3757.81,0.4776,0.315714,2597.224,0.170411523
2767,ic6b01713_si_002_1_FSR_pacman,1.39547,3.26809,5.68709,4081.17,0.48138,0.344958,1771.23,0.169740511
1035,c8ce00149a2_1_FSR_pacman,1.42596,3.71026,4.86792,4082.16,0.49026,0.343811,2503.876,0.169653028
1279,c9cc00330d2_1_FSR_pacman,1.28807,4.27956,5.52733,4547.16,0.46686,0.362448,9490.12,0.169563698
309,am7b18620_si_002_FSR_pacman,1.36214,3.91121,5.8454,4031,0.47056,0.345456,3006.648,0.169328001
2810,ja0c01008_si_002_ASR_pacman,1.28591,3.61736,6.07682,3894.18,0.46704,0.363199,5854.496,0.169122141
1795,d0cc06092e2_1_FSR_pacman,1.38153,3.82273,6.50669,4027.1,0.45894,0.332196,8576.136,0.168963753
1794,d0cc06092e2_1_ASR_pacman,1.38153,3.82273,6.50669,4027.1,0.45894,0.332196,8576.136,0.168963753
1961,d0dt04363j2_1_FSR_pacman,1.72077,4.23258,5.7083,3182.18,0.44612,0.259256,1106.146,0.168921222
1300,c9cc04131a2_FSR_pacman,1.59511,3.84047,5.46559,3302.03,0.46112,0.289084,3269.159,0.168197676
1438,c9dt03250a2_1_ASR_pacman,1.04917,2.74122,5.15637,4226.67,0.48982,0.466863,1004.212,0.167906582
1439,c9dt03250a2_1_FSR_pacman,1.04917,2.74122,5.15637,4226.67,0.48982,0.466863,1004.212,0.167906582
2374,d2tc00291d2_ASR_pacman,1.44711,3.3561,5.09343,3711.85,0.48434,0.334694,4011.136,0.167587666
2375,d2tc00291d2_FSR_pacman,1.44711,3.3561,5.09343,3711.85,0.48434,0.334694,4011.136,0.167587666
664,c7cc02470c2_2_FSR_pacman,2.17726,3.4774,5.77331,2946.18,0.43576,0.200141,17453.248,0.166239463
2024,d0sc02123g2_1_FSR_pacman,1.22668,3.73586,4.61754,4633.03,0.47762,0.389359,1135.03,0.16583742
2023,d0sc02123g2_1_ASR_pacman,1.22668,3.73586,4.61754,4633.03,0.47762,0.389359,1135.03,0.16583742
2869,ja0c08794_si_006_FSR_pacman,1.53129,2.85719,4.18579,3509.14,0.49966,0.326301,909.84,0.165753678
2868,ja0c08794_si_006_ASR_pacman,1.53129,2.85719,4.18579,3509.14,0.49966,0.326301,909.84,0.165753678
2802,ja076167asi20070815_063752_FSR_pacman,1.19146,3.94203,5.50791,4834.09,0.44602,0.374347,6703.144,0.165025123
1136,c8dt01288a2_1_ASR_pacman,1.65193,5.27891,6.06839,3609.66,0.43546,0.263607,3898.344,0.164838537
1137,c8dt01288a2_1_FSR_pacman,1.65193,5.27891,6.06839,3609.66,0.43546,0.263607,3898.344,0.164838537
2505,d3dt01995k2_2_FSR_pacman,1.49565,3.46125,5.71824,3901.9,0.47282,0.31613,7419.344,0.1648366
1361,c9ce01474h2_1_ASR_pacman,1.59676,2.63514,4.78205,3390.33,0.48734,0.305205,3689.096,0.164712573
1362,c9ce01474h2_1_FSR_pacman,1.59676,2.63514,4.78205,3390.33,0.48734,0.305205,3689.096,0.164712573
2608,d3sc03553k2_2_ion_pacman,1.34312,4.02544,5.42524,4129.95,0.47252,0.351807,3261.559,0.164702651
3289,ja7b09983_si_001_FSR_pacman,1.65479,6.53104,6.70747,3687.45,0.3986,0.240877,2152.074,0.164667963
3288,ja7b09983_si_001_ASR_pacman,1.65479,6.53104,6.70747,3688.95,0.3986,0.240877,2152.074,0.164625696
1824,d0ce00397b2_6_FSR_pacman,1.64017,4.95346,7.6516,3634.76,0.40218,0.245206,7023.729,0.16448614
20,11426_2023_1573_MOESM17_ESM_ASR_pacman,2.11258,2.8626,3.89314,2374.88,0.36098,0.170872,677.53,0.164352992
21,11426_2023_1573_MOESM17_ESM_FSR_pacman,2.11258,2.8626,3.89314,2374.88,0.36098,0.170872,677.53,0.164352992
1955,d0dt03264f2_3_FSR_pacman,1.48651,4.57153,5.92266,4073.32,0.45656,0.307136,4251.632,0.163951218
2609,d3sc03553k2_3_ion_pacman,1.34137,3.95964,5.70718,4070.42,0.46652,0.347793,3290.492,0.163086709
1487,c9qi01220f2_3_FSR_pacman,1.60989,5.31329,5.8401,3434.76,0.43118,0.267832,1993.308,0.162740749
1486,c9qi01220f2_3_ASR_pacman,1.60989,5.31329,5.8401,3434.76,0.43118,0.267832,1993.308,0.162740749
1379,c9ce01932d2_7_FSR_pacman,1.33178,3.92204,5.80046,5029.58,0.40702,0.305621,11565.04,0.162644322
852,c7dt04659f2_2_ASR_pacman,1.26254,2.9345,4.66682,5016.72,0.44126,0.349501,2255.74,0.162343272
853,c7dt04659f2_2_FSR_pacman,1.26254,2.9345,4.66682,5016.72,0.44126,0.349501,2255.74,0.162343272
587,c6ce01965j2_1_FSR_pacman,1.32701,4.51373,5.85927,4940.09,0.4135,0.311603,8430.263,0.162297732
1852,d0ce00990c2_1_FSR_pacman,1.38716,3.41546,5.12798,4150.65,0.4821,0.347545,1624.946,0.162289175
3160,ja7b01764_si_002_ASR_pacman,1.8185,5.35051,5.62079,3379.19,0.4334,0.238328,1143.064,0.162187099
3161,ja7b01764_si_002_FSR_pacman,1.8185,5.35051,5.62079,3379.19,0.4334,0.238328,1143.064,0.162187099
2793,ja039022msi20031007_110612_ASR_pacman,1.87538,4.63183,5.19601,3306.5,0.45102,0.240496,3014.136,0.162085562
2794,ja039022msi20031007_110612_FSR_pacman,1.87538,4.63183,5.19601,3306.5,0.45102,0.240496,3014.136,0.162085562
1441,c9dt03250a2_2_FSR_pacman,1.07986,2.70678,5.10925,4112.97,0.48568,0.449763,1016.564,0.161638548
1440,c9dt03250a2_2_ASR_pacman,1.07986,2.70678,5.10925,4112.97,0.48568,0.449763,1016.564,0.161638548
921,c7sc00449d2_5_ASR_pacman,1.77255,5.34213,6.06731,3275.62,0.416,0.23469,935.892,0.161321526
922,c7sc00449d2_5_FSR_pacman,1.77255,5.34213,6.06731,3275.62,0.416,0.23469,935.892,0.161321526
72,41557_2017_BFnchem2718_MOESM502_ESM_ASR_pacman,2.26496,3.49819,4.80343,2766.72,0.433,0.191174,3580.432,0.160861751
73,41557_2017_BFnchem2718_MOESM502_ESM_FSR_pacman,2.26496,3.49819,4.80343,2766.72,0.433,0.191174,3580.432,0.160861751
1796,d0cc06092e2_2_ASR_pacman,1.44937,3.89432,6.02289,3868.41,0.45724,0.315476,8743.573,0.160708699
1797,d0cc06092e2_2_FSR_pacman,1.44937,3.89432,6.02289,3868.41,0.45724,0.315476,8743.573,0.160708699
1033,c8ce00008e2_12_FSR_pacman,1.43233,2.87104,5.31748,3945.98,0.48222,0.336669,1665.36,0.160654264
2837,ja0c05286_si_006_FSR_pacman,1.29599,2.95388,5.10649,4294.34,0.4834,0.372996,3362.636,0.160255331
620,c6nj02863b2_4_FSR_pacman,1.38616,2.38626,6.39562,4248.62,0.46832,0.337855,2260.866,0.16020574
2594,d3sc00904a2_2_FSR_pacman,1.7577,5.48954,5.68774,3239.88,0.41922,0.238504,1226.101,0.160093387
2593,d3sc00904a2_2_ASR_pacman,1.7577,5.48954,5.68774,3239.88,0.41922,0.238504,1226.101,0.160093387
2014,d0ra05926a2_1_FSR_pacman,1.46618,3.74946,6.65446,3744.77,0.44182,0.30134,3991.26,0.159241311
2013,d0ra05926a2_1_ASR_pacman,1.46618,3.74946,6.65446,3744.77,0.44182,0.30134,3991.26,0.159241311
1086,c8ce01015c2_15_ion_pacman,1.46585,4.13702,5.91814,4156.83,0.45688,0.311683,3470.858,0.158402
3367,ja8b06331_si_002_FSR_pacman,1.85273,3.77819,5.46884,3092.87,0.4405,0.237757,2127.892,0.158365635
3366,ja8b06331_si_002_ASR_pacman,1.85273,3.77819,5.46884,3092.87,0.4405,0.237757,2127.892,0.158365635
434,c4qi00241e2_ASR_pacman,1.28636,3.35676,5.69071,4549.7,0.4617,0.358918,2191.328,0.158328973
435,c4qi00241e2_FSR_pacman,1.28636,3.35676,5.69071,4549.7,0.4617,0.358918,2191.328,0.158328973
2018,d0ra09305j2_FSR_pacman,1.30853,4.46953,5.26823,4720.75,0.4449,0.339999,1919.756,0.158306289
1736,d0cc02420a2_5_FSR_pacman,1.29835,2.18988,5.91864,4625.35,0.4653,0.358378,3377.356,0.158282695
1957,d0dt03747h2_FSR_pacman,1.26078,3.8326,5.85237,4825.64,0.4324,0.342963,1535.752,0.157878781
1831,d0ce00490a2_4_ASR_pacman,1.26373,3.0395,4.71805,4876.91,0.45286,0.35835,2627.976,0.157451015
1832,d0ce00490a2_4_FSR_pacman,1.26373,3.0395,4.71805,4876.91,0.45286,0.35835,2627.976,0.157451015
90,41557_2017_BFnchem2747_MOESM347_ESM_ion_pacman,1.7,3.25009,4.34648,3238.67,0.4769,0.280529,1982.49,0.157132587
1110,c8ce01868e2_6_FSR_pacman,1.43569,3.66984,4.97724,3651.91,0.4713,0.328275,5627.071,0.156467466
56,41557_2017_BFnchem2718_MOESM494_ESM_ASR_pacman,2.00403,3.55775,5.18327,3115.06,0.4494,0.224248,3568.336,0.156245638
57,41557_2017_BFnchem2718_MOESM494_ESM_FSR_pacman,2.00403,3.55775,5.18327,3115.06,0.4494,0.224248,3568.336,0.156245638
2551,d3qi00018d2_1_ion_pacman,2.96597,1.87499,3.42366,2362.33,0.34614,0.116704,12492.92,0.156208309
1128,c8dt00908b2_ASR_pacman,1.39077,5.06569,5.75993,4360.31,0.44222,0.317968,2760.78,0.156117413
457,c5ce01473e2_1_FSR_pacman,1.85605,2.5541,4.36332,2895.89,0.46122,0.248495,1099.616,0.156094905
1494,c9ra07559c2_1_ASR_pacman,1.51956,2.26419,5.62055,3970.59,0.47826,0.314736,4204.968,0.155288761
1495,c9ra07559c2_1_FSR_pacman,1.51956,2.26419,5.62055,3970.59,0.47826,0.314736,4204.968,0.155288761
751,c7ce01447c2_2_ASR_pacman,1.33163,3.33486,6.22985,4623.86,0.44478,0.334011,3726.192,0.154572464
752,c7ce01447c2_2_FSR_pacman,1.33163,3.33486,6.22985,4623.86,0.44478,0.334011,3726.192,0.154572464
2724,ic5b00561_si_002_1_ion_pacman,1.49594,4.39985,5.81597,4022.1,0.4505,0.301149,8306.496,0.154264101
1111,c8ce01875h2_1_FSR_pacman,1.42188,3.82256,5.53761,3945.29,0.46148,0.324557,2791.572,0.153814904
893,c7qi00734e2_1_FSR_pacman,1.24683,3.14034,5.63104,4831.74,0.43764,0.351001,13174.112,0.153794827
1566,cg034025wsi20030214_115651_FSR_pacman,1.90295,2.71275,3.7047,3021.88,0.47926,0.251851,828.456,0.152982769
350,am8b14420_si_002_FSR_pacman,1.40497,4.47448,5.70361,4376.06,0.44784,0.318754,3016.382,0.152859365
349,am8b14420_si_002_ASR_pacman,1.40497,4.47448,5.70361,4376.06,0.44784,0.318754,3016.382,0.152859365
870,c7nr00732a2_1_ion_pacman,2.89072,1.02414,3.08027,2391.26,0.2973,0.102846,22325.548,0.152326554
1383,c9ce02006c2_1_FSR_pacman,1.34017,2.4681,4.52843,4463.77,0.48404,0.361178,1354.416,0.152078414
1382,c9ce02006c2_1_ASR_pacman,1.34017,2.4681,4.52843,4463.77,0.48404,0.361178,1354.416,0.152078414
2533,d3nj03643j2_3_ASR_pacman,1.613,3.30335,4.53749,3432,0.47436,0.294085,655.858,0.151978577
445,c5ce00181a2_1_FSR_pacman,1.27452,3.96311,5.36775,4402.73,0.45752,0.358974,4508.864,0.151843147
2553,d3qi00102d2_FSR_pacman,1.28535,2.38046,5.38154,4514.95,0.46984,0.365534,4923.104,0.151779698
2355,d2sc03570g2_FSR_pacman,1.72445,6.54489,6.74059,3322.87,0.35118,0.203647,1845.864,0.150670442
2354,d2sc03570g2_ASR_pacman,1.72445,6.54489,6.74059,3322.87,0.35118,0.203647,1845.864,0.150670442
120,S0885715619000228sup004_FSR_pacman,1.4012,3.88468,5.31759,4290.51,0.46112,0.32909,1852.272,0.150602142
315,am8b02015_si_006_FSR_pacman,1.4012,3.88468,5.31759,4290.51,0.46112,0.32909,1852.272,0.150602142
1047,c8ce00476e2_2_FSR_pacman,1.47218,3.23236,6.36586,3942.65,0.44942,0.305276,7248.236,0.15053372
2969,ja512137t_si_002_4_FSR_pacman,1.57656,2.21356,5.00842,2841.36,0.43454,0.275625,2281.788,0.150081896
2968,ja512137t_si_002_4_ASR_pacman,1.57656,2.21356,5.00842,2841.36,0.43454,0.275625,2281.788,0.150081896
270,am6b15250_si_002_ASR_pacman,1.28145,3.49966,4.4065,4420.72,0.47442,0.370221,1350.508,0.149520771
1968,d0nj00207k2_2_ASR_pacman,1.3081,3.28544,5.00081,4798.6,0.44416,0.339545,3375.76,0.149440444
1969,d0nj00207k2_2_FSR_pacman,1.3081,3.28544,5.00081,4798.6,0.44416,0.339545,3375.76,0.149440444
1072,c8ce00877a2_3_ASR_pacman,1.33082,3.69186,5.39606,4075.97,0.46068,0.346163,4724.626,0.148584896
1073,c8ce00877a2_3_FSR_pacman,1.33082,3.69186,5.39606,4075.97,0.46068,0.346163,4724.626,0.148584896
393,am9b14121_si_001_2_ASR_pacman,1.46439,3.1165,5.99882,3932.24,0.45558,0.311106,5107.828,0.148331971
1141,c8dt01288a2_3_FSR_pacman,1.6662,5.0377,5.78295,3623.69,0.42796,0.256848,4534.044,0.148258242
1140,c8dt01288a2_3_ASR_pacman,1.6662,5.0377,5.78295,3623.69,0.42796,0.256848,4534.044,0.148258242
2581,d3qi01881d2_ASR_pacman,1.30026,2.88966,4.93915,4786.07,0.4488,0.345161,6366.12,0.148178457
2135,d1ce01115d2_FSR_pacman,1.37583,3.34631,4.91292,4192.21,0.47168,0.342834,2523.94,0.147646931
1138,c8dt01288a2_2_ASR_pacman,1.64191,5.1125,5.89676,3649.05,0.42406,0.258272,4506.2,0.147597278
1139,c8dt01288a2_2_FSR_pacman,1.64191,5.1125,5.89676,3649.05,0.42406,0.258272,4506.2,0.147597278
1621,cg900349c_si_002_2_FSR_pacman,1.75465,2.14919,5.60768,3624.33,0.4669,0.266094,10186.234,0.147182591
1620,cg900349c_si_002_2_ASR_pacman,1.75465,2.14919,5.60768,3624.33,0.4669,0.266094,10186.234,0.147182591
1734,d0cc02420a2_3_FSR_pacman,1.31614,2.17313,5.604,4583.35,0.45802,0.348002,3270.2,0.145663368
2535,d3nj03772j2_2_ASR_pacman,1.60591,3.42449,4.52074,3354.29,0.46382,0.28882,656.338,0.145202556
3645,jp2064408_si_002_FSR_pacman,1.82801,3.10795,5.72643,3090.31,0.42622,0.23316,13472.633,0.145145676
2811,ja0c01008_si_002_FSR_pacman,1.30898,2.81559,5.96966,3954.53,0.45504,0.347629,5998.616,0.144783936
2370,d2ta08934c2_4_ASR_pacman,1.66555,3.99061,6.38803,3456.11,0.41932,0.251761,3664.608,0.144641959
3659,jz6b02458_si_004_4_FSR_pacman,1.28369,3.82569,5.00222,4372.18,0.45786,0.356674,353.24,0.144495517
2215,d1qm00211b2_1_FSR_pacman,1.51041,2.87714,5.99944,3454.5,0.4418,0.292504,4975.492,0.144263745
983,c8cc01837e2_1_FSR_pacman,1.54934,3.17855,4.89936,3836.98,0.47012,0.303432,6249.038,0.144000417
1599,cg501279y_si_002_1_ion_pacman,1.40856,4.86183,6.41301,4247.43,0.41886,0.297367,2487.924,0.143709315
335,am8b07770_si_002_3_ion_pacman,1.35931,3.36973,4.59975,3882.32,0.47216,0.347353,1112.888,0.143565166
1814,d0ce00397b2_1_FSR_pacman,2.04934,4.24712,6.32242,3050.37,0.38406,0.187407,11546.514,0.143377543
59,41557_2017_BFnchem2718_MOESM495_ESM_FSR_pacman,1.98676,3.53401,4.87727,3152.9,0.4439,0.223429,3580.432,0.143236458
58,41557_2017_BFnchem2718_MOESM495_ESM_ASR_pacman,1.98676,3.53401,4.87727,3152.9,0.4439,0.223429,3580.432,0.143236458
774,c7dt00217c2_2_ion_pacman,1.40127,1.34826,6.09623,4303.37,0.46352,0.330785,21348.294,0.142867792
71,41557_2017_BFnchem2718_MOESM501_ESM_FSR_pacman,1.80094,3.52247,4.92374,3461.3,0.45696,0.253734,3580.432,0.142793963
70,41557_2017_BFnchem2718_MOESM501_ESM_ASR_pacman,1.80094,3.52247,4.92374,3461.3,0.45696,0.253734,3580.432,0.142793963
394,am9b14121_si_001_2_FSR_pacman,1.47426,3.1165,5.99882,3953.08,0.45022,0.305387,5143.858,0.142699668
116,S0885715619000228sup002_FSR_pacman,1.38425,3.53962,4.60853,4643.77,0.4525,0.326892,7506.196,0.142467662
321,am8b02015_si_011_FSR_pacman,1.38425,3.53962,4.60853,4643.77,0.4525,0.326892,7506.196,0.142467662
2419,d3ce00405h2_4_ion_pacman,1.35468,2.09774,5.71772,4648.87,0.44868,0.331209,6163.094,0.142355435
869,c7nj04698g2_2_FSR_pacman,1.56795,5.31671,6.18481,4027.06,0.41466,0.26446,1829.78,0.141835043
868,c7nj04698g2_2_ASR_pacman,1.56795,5.31671,6.18481,4027.06,0.41466,0.26446,1829.78,0.141835043
2484,d3cy00569k2_ion_pacman,2.3568,2.29075,6.38235,2818.28,0.3726,0.158096,16081.538,0.141214559
2582,d3qi01881d2_FSR_pacman,1.31292,2.82347,4.51381,4813.86,0.44236,0.336928,6430.116,0.14104611
1954,d0dt03264f2_1_FSR_pacman,1.60482,4.34039,6.34873,3886.82,0.42436,0.264428,2733.672,0.140790005
441,c5cc09432a2_1_ASR_pacman,1.37926,3.98223,5.54414,4056.38,0.44644,0.323682,4937.043,0.14061232
442,c5cc09432a2_1_FSR_pacman,1.37926,3.98223,5.54414,4056.38,0.44644,0.323682,4937.043,0.14061232
2702,ic502478u_si_003_FSR_pacman,1.38197,3.70909,5.69951,4369.41,0.4437,0.321064,12878.136,0.140520536
2701,ic502478u_si_003_ASR_pacman,1.38197,3.70909,5.69951,4369.41,0.4437,0.321064,12878.136,0.140520536
1844,d0ce00900h2_14_FSR_pacman,2.3612,2.21445,4.22117,2551.12,0.3709,0.157081,23016.452,0.140148101
1471,c9nj04154k2_FSR_pacman,1.6438,2.46459,5.2826,3566.26,0.46146,0.280728,1687.74,0.1401093
627,c6ra03969c2_1_ion_pacman,1.2578,1.64261,4.58183,4922.73,0.43094,0.342613,2417.028,0.138940577
2623,d3ta02520a2_3_ASR_pacman,1.28446,3.85796,4.56615,4673.26,0.44118,0.343476,1990.846,0.138781266
1129,c8dt00908b2_FSR_pacman,1.46305,5.39852,5.91426,4472.14,0.40542,0.277105,2904.9,0.138161143
632,c6sc05012c2_ASR_pacman,2.08763,3.12468,3.97172,2554.43,0.34368,0.164627,332.861,0.137937286
633,c6sc05012c2_FSR_pacman,2.08763,3.12468,3.97172,2554.43,0.34368,0.164627,332.861,0.137937286
9,10876_2020_1817_MOESM2_ESM_FSR_pacman,2.50848,2.47593,4.18224,2697.89,0.41178,0.164155,3068.116,0.137354653
61,41557_2017_BFnchem2718_MOESM496_ESM_FSR_pacman,1.94572,3.32067,4.74653,3268.89,0.44946,0.231,3580.432,0.137352439
60,41557_2017_BFnchem2718_MOESM496_ESM_ASR_pacman,1.94572,3.32067,4.74653,3268.89,0.44946,0.231,3580.432,0.137352439
1171,c8dt04397c2_ion_pacman,2.62073,0.87402,4.01786,2507.22,0.31306,0.119455,3108.398,0.137087656
1978,d0nj02753g2_1_FSR_pacman,1.28581,2.75788,4.4369,4685.05,0.45206,0.351577,1817.058,0.136970706
1259,c8ta02794c2_2_ASR_pacman,1.91474,3.73243,3.95711,2867.45,0.4268,0.222902,1834.568,0.136667025
1113,c8ce01875h2_4_FSR_pacman,1.45709,3.55411,5.42397,3925.86,0.44954,0.308518,2183.716,0.136563483
1112,c8ce01875h2_3_FSR_pacman,1.47814,3.49113,5.37902,3884.88,0.45006,0.304476,2183.716,0.135823986
1732,d0cc01627f2_FSR_pacman,1.30601,2.38675,4.63639,4610.41,0.45728,0.350136,3759.34,0.135781931
1731,d0cc01627f2_ASR_pacman,1.30601,2.38675,4.63639,4610.41,0.45728,0.350136,3759.34,0.135781931
2371,d2ta08934c2_4_FSR_pacman,1.67853,3.84151,6.27243,3469.81,0.41446,0.246918,3700.638,0.135657413
74,41557_2017_BFnchem2718_MOESM503_ESM_ASR_pacman,1.84774,3.61688,4.75143,3379.04,0.4487,0.242837,3560.272,0.135548068
75,41557_2017_BFnchem2718_MOESM503_ESM_FSR_pacman,1.84774,3.61688,4.75143,3379.04,0.4487,0.242837,3560.272,0.135548068
832,c7dt03758a2_4_ASR_pacman,1.30802,2.44097,4.9472,4539.35,0.45546,0.348207,2151.028,0.134677806
833,c7dt03758a2_4_FSR_pacman,1.30802,2.44097,4.9472,4539.35,0.45546,0.348207,2151.028,0.134677806
2041,d0sc03383a2_1_ASR_pacman,1.40403,3.42517,3.924,3503.98,0.46808,0.333382,1472.724,0.134581944
2042,d0sc03383a2_1_FSR_pacman,1.40403,3.42517,3.924,3503.98,0.46808,0.333382,1472.724,0.134581944
1208,c8qi00684a2_4_ASR_pacman,1.36044,3.15482,4.14482,4445.57,0.46486,0.341699,6203.584,0.134219653
1209,c8qi00684a2_4_FSR_pacman,1.36044,3.15482,4.14482,4445.57,0.46486,0.341699,6203.584,0.134219653
