name,UnitCell_MW_g_mol,Density_g_cm3,PLD_A,LCD_A,GSA_m2_g,VoidFraction,PoreVolume_cm3_g
c8ce00949j2_FSR_pacman,8541.564,1.54702,7.86006,10.59846,2264.12,0.6278,0.405813
c8ce00992a2_1_ASR_pacman,25830.487,1.7481,11.96174,15.74873,1447.82,0.69914,0.399943
c8ce00992a2_1_FSR_pacman,30638.466,2.05302,9.44967,14.8129,1576.1,0.63542,0.309506
c8ce00992a2_2_ASR_pacman,27480.406,1.91056,11.66766,15.03185,1506.83,0.67772,0.354723
c8ce00992a2_2_FSR_pacman,27842.47,1.92448,9.20551,15.03185,1525.57,0.67188,0.349123
c8ce00997j2_ASR_pacman,2911.06,1.54904,2.63781,5.25144,3603.32,0.42478,0.274222
c8ce00997j2_FSR_pacman,2983.12,1.58045,2.63781,5.25144,3594.83,0.41272,0.261142
c8ce01015c2_15_ion_pacman,3470.858,1.46585,4.13702,5.91814,4156.83,0.45688,0.311683
c8ce01067f2_ASR_pacman,2717.976,1.03207,5.82442,7.76091,5040.73,0.53204,0.515506
c8ce01067f2_FSR_pacman,2717.976,1.03207,5.82442,7.76091,5040.73,0.53204,0.515506
c8ce01074a2_10_ASR_pacman,1977.132,1.8172,6.99626,8.63191,2678.75,0.5404,0.297381
c8ce01074a2_10_FSR_pacman,2193.312,1.93716,6.99626,8.63191,2762.65,0.48584,0.2508
c8ce01074a2_4_ASR_pacman,2584.988,1.8721,6.80888,8.52684,2607.35,0.53368,0.28507
c8ce01074a2_4_FSR_pacman,2801.168,1.99453,6.80888,8.52684,2687.91,0.47804,0.239675
c8ce01074a2_8_ASR_pacman,1977.132,1.78155,7.19867,8.78424,2703.97,0.54878,0.308035
c8ce01074a2_8_FSR_pacman,2193.312,1.89964,7.19867,8.78424,2758.07,0.49394,0.260018
c8ce01371c2_2_ASR_pacman,1249.74,1.83204,2.40979,3.88591,3644.15,0.36222,0.197714
c8ce01371c2_2_FSR_pacman,1285.77,1.87228,2.40979,3.94289,3655.13,0.34232,0.182836
c8ce01506f2_ASR_pacman,1636.448,1.63432,5.1684,6.6227,2713.39,0.54918,0.33603
c8ce01506f2_FSR_pacman,1780.568,1.75876,4.09199,6.84569,2795.24,0.49432,0.281061
c8ce01585f2_ASR_pacman,1894.506,1.44159,3.18687,10.69711,2540.08,0.59372,0.41185
c8ce01585f2_FSR_pacman,1990.5,1.48285,3.18687,6.98197,2699.27,0.57214,0.385838
c8ce01740a2_ASR_pacman,2152.55,0.727553,9.22078,10.51317,4082.08,0.72272,0.993358
c8ce01740a2_FSR_pacman,2152.55,0.727553,9.22078,10.51317,4082.08,0.72272,0.993358
c8ce01803k2_ASR_pacman,1203.712,1.88072,3.53275,3.77552,2943.37,0.41924,0.222915
c8ce01803k2_FSR_pacman,1203.712,1.88072,3.53275,3.77552,2943.37,0.41924,0.222915
c8ce01808a2_3_ASR_pacman,3901.503,1.79129,6.99452,10.50639,1651.61,0.65824,0.367467
c8ce01808a2_3_FSR_pacman,3901.503,1.79129,6.99452,10.50639,1651.61,0.65824,0.367467
c8ce01868e2_1_ASR_pacman,9032.942,0.996143,5.88782,7.584,4198.66,0.6195,0.621899
c8ce01868e2_1_FSR_pacman,9032.942,0.996143,5.88782,7.584,4198.66,0.6195,0.621899
c8ce01868e2_6_ASR_pacman,5362.894,1.3591,3.68788,4.97724,3559.69,0.5035,0.370467
c8ce01868e2_6_FSR_pacman,5627.071,1.43569,3.66984,4.97724,3651.91,0.4713,0.328275
c8ce01875h2_1_FSR_pacman,2791.572,1.42188,3.82256,5.53761,3945.29,0.46148,0.324557
c8ce01875h2_3_FSR_pacman,2183.716,1.47814,3.49113,5.37902,3884.88,0.45006,0.304476
c8ce01875h2_4_FSR_pacman,2183.716,1.45709,3.55411,5.42397,3925.86,0.44954,0.308518
c8cp06600k2_ASR_pacman,1312.804,0.835689,9.64304,11.18349,3359.42,0.7047,0.843257
c8cp06600k2_FSR_pacman,1312.804,0.835689,9.64304,11.18349,3359.42,0.7047,0.843257
c8cy00794b2_1_ASR_pacman,487.134,8.20794,2.37668,3.27502,540.395,0.16048,0.0195518
c8cy00794b2_1_FSR_pacman,487.134,8.20794,2.37668,3.27502,540.395,0.16048,0.0195518
c8dt00143j2_6_FSR_pacman,927.354,1.83546,3.33677,4.65829,3338.84,0.44834,0.244265
c8dt00434j2_ASR_pacman,9528.096,0.805617,11.05439,25.64488,2074.01,0.81454,1.01108
c8dt00434j2_FSR_pacman,9912.072,0.85057,11.05435,24.21494,2189.48,0.79772,0.937865
c8dt00439k2_3_ASR_pacman,3344.059,1.68102,3.71754,4.97336,3836.44,0.41544,0.247135
c8dt00439k2_3_FSR_pacman,3490.249,1.74298,3.16336,4.29833,3953.05,0.38054,0.218328
c8dt00502h2_2_ASR_pacman,2470.48,0.988719,6.39718,9.14743,4000.72,0.64226,0.649588
c8dt00502h2_2_FSR_pacman,2470.48,0.988719,6.39718,9.14743,4000.72,0.64226,0.649588
c8dt00642c2_8_ion_pacman,1824.768,1.62126,4.19278,6.10567,3701.7,0.47956,0.295794
c8dt00863a2_ASR_pacman,8359.404,1.1734,6.71069,12.81911,3428.48,0.57496,0.489996
c8dt00863a2_FSR_pacman,8743.38,1.21656,5.01802,11.00905,3589.08,0.55312,0.454659
c8dt00908b2_ASR_pacman,2760.78,1.39077,5.06569,5.75993,4360.31,0.44222,0.317968
c8dt00908b2_FSR_pacman,2904.9,1.46305,5.39852,5.91426,4472.14,0.40542,0.277105
c8dt01017j2_2_ASR_pacman,3260.598,0.764842,5.30368,10.63768,3937.02,0.71984,0.941162
c8dt01017j2_2_FSR_pacman,3476.778,0.815271,5.30368,8.00315,4223.09,0.69448,0.851839
c8dt01017j2_3_ASR_pacman,3260.598,0.803637,4.8171,10.42238,4009.76,0.69902,0.869821
c8dt01017j2_3_FSR_pacman,3476.778,0.855391,4.30946,6.52659,4286.18,0.67178,0.785349
c8dt01243a2_ASR_pacman,4173.378,3.14653,4.77327,6.9641,1257.93,0.48742,0.154907
c8dt01243a2_FSR_pacman,5229.312,3.34808,3.66371,6.42054,1416.75,0.41566,0.124149
c8dt01288a2_1_ASR_pacman,3898.344,1.65193,5.27891,6.06839,3609.66,0.43546,0.263607
c8dt01288a2_1_FSR_pacman,3898.344,1.65193,5.27891,6.06839,3609.66,0.43546,0.263607
c8dt01288a2_2_ASR_pacman,4506.2,1.64191,5.1125,5.89676,3649.05,0.42406,0.258272
c8dt01288a2_2_FSR_pacman,4506.2,1.64191,5.1125,5.89676,3649.05,0.42406,0.258272
c8dt01288a2_3_ASR_pacman,4534.044,1.6662,5.0377,5.78295,3623.69,0.42796,0.256848
c8dt01288a2_3_FSR_pacman,4534.044,1.6662,5.0377,5.78295,3623.69,0.42796,0.256848
c8dt01515e2_ASR_pacman,2242.363,1.28979,3.65524,6.00229,3918.42,0.53248,0.412842
c8dt01515e2_FSR_pacman,2306.359,1.32405,3.65524,6.00229,3959.39,0.5164,0.390017
c8dt01592a2_ASR_pacman,3538.464,1.03797,4.52413,7.60335,4548.61,0.55156,0.531386
c8dt01592a2_FSR_pacman,3538.464,1.03797,4.52413,7.60335,4548.61,0.55156,0.531386
c8dt01685b2_ion_pacman,4848.956,1.56341,5.6956,7.14235,4111.4,0.43776,0.280003
c8dt01784k2_5_ASR_pacman,8892.744,1.06853,5.02072,7.51149,4056.77,0.59362,0.55555
c8dt01784k2_5_FSR_pacman,8892.744,1.06853,5.02072,7.51149,4056.77,0.59362,0.55555
c8dt01923a2_FSR_pacman,5060.62,0.838663,6.06315,8.85665,4187.5,0.68994,0.822666
c8dt02089b2_ASR_pacman,2729.004,1.31427,4.33701,6.35434,3243.49,0.56146,0.427202
c8dt02089b2_FSR_pacman,2729.004,1.31427,4.33701,6.35434,3243.49,0.56146,0.427202
c8dt02329h2_FSR_pacman,1657.112,1.90429,3.04972,4.07622,3069.13,0.42478,0.223065
c8dt02430h2_ion_pacman,1670.998,1.83739,1.03393,3.54748,4001.09,0.308,0.167629
c8dt02813c2_1_ASR_pacman,1612.66,1.60234,4.0232,5.38578,4043.97,0.41972,0.261942
c8dt02813c2_1_FSR_pacman,1612.66,1.60234,4.0232,5.38578,4043.97,0.41972,0.261942
c8dt02813c2_2_ASR_pacman,2728.504,1.18536,4.47714,6.82797,3900.06,0.5769,0.486688
c8dt02813c2_2_FSR_pacman,2800.564,1.21413,4.47714,6.82797,3979.12,0.56218,0.46303
c8dt02816h2_1_ASR_pacman,9519.948,1.35216,3.24451,7.47866,3582.3,0.5438,0.402171
c8dt02816h2_1_FSR_pacman,9519.948,1.35216,3.24451,7.47866,3582.3,0.5438,0.402171
c8dt02816h2_2_ASR_pacman,13334.148,1.31894,3.34359,7.63226,3631.2,0.55028,0.417213
c8dt02816h2_2_FSR_pacman,13334.148,1.31894,3.34359,7.63226,3631.2,0.55028,0.417213
c8dt02858c2_3_ASR_pacman,1949.194,0.863581,4.29018,6.72305,4850.28,0.63864,0.739525
c8dt02858c2_3_FSR_pacman,1949.194,0.863581,4.29018,6.72305,4850.28,0.63864,0.739525
c8dt02983k2_1_ASR_pacman,7692.791,1.61384,2.51006,6.60947,4072.6,0.41624,0.25792
c8dt02983k2_1_FSR_pacman,7692.791,1.61384,2.51006,6.60947,4072.6,0.41624,0.25792
c8dt03050b2_1_ion_pacman,3845.51,2.04115,1.31442,3.35663,3469.09,0.32724,0.160321
c8dt03050b2_2_ion_pacman,3905.23,2.18084,1.28915,2.83916,3243.42,0.31324,0.143633
c8dt03844a2_ASR_pacman,1495.945,1.62065,2.36926,4.88636,3392.74,0.40782,0.251639
c8dt03844a2_FSR_pacman,1495.945,1.62065,2.36926,4.88636,3392.74,0.40782,0.251639
c8dt04121k2_4_ASR_pacman,1168.116,2.24052,5.17817,6.2338,1762.7,0.67764,0.302448
c8dt04397c2_ion_pacman,3108.398,2.62073,0.87402,4.01786,2507.22,0.31306,0.119455
c8dt04424d2_ASR_pacman,2653.08,1.02795,3.79023,8.69114,3654.73,0.6472,0.629604
c8dt04424d2_FSR_pacman,3205.584,1.40158,3.52353,6.45807,3865.66,0.48886,0.348793
c8dt05136d2_2_ASR_pacman,883.988,0.473654,7.53108,7.73773,4942.04,0.7728,1.63157
c8dt05136d2_3_ASR_pacman,883.988,0.481811,7.35932,7.62287,4962.34,0.76972,1.59755
c8dt05136d2_4_ASR_pacman,898.582,0.736366,7.58729,8.17315,5445.5,0.63008,0.855662
c8dt05136d2_5_ASR_pacman,1190.962,1.30326,3.57407,4.49576,4634.35,0.42162,0.323513
c8dt05136d2_5_FSR_pacman,1190.962,1.30326,3.57407,4.49576,4634.35,0.42162,0.323513
c8mh00302e2_2_ASR_pacman,2463.362,1.16707,7.83506,8.96229,3403.51,0.63644,0.54533
c8mh00302e2_2_FSR_pacman,2559.356,1.21255,7.83506,8.96229,3547.61,0.61142,0.504242
c8mh00302e2_5_ASR_pacman,2451.266,1.17251,7.90146,9.09366,3461.63,0.63286,0.539748
c8mh00302e2_5_FSR_pacman,2451.266,1.17251,7.90146,9.09366,3461.63,0.63286,0.539748
c8nj00494c2_1_ASR_pacman,1137.832,1.737,2.48835,4.00371,3809.6,0.42192,0.242902
c8nj00494c2_1_FSR_pacman,1137.832,1.737,2.48835,4.00371,3809.6,0.42192,0.242902
c8nj00494c2_2_ASR_pacman,1030.87,1.81893,2.67804,4.06948,3553.74,0.39318,0.21616
c8nj00494c2_2_FSR_pacman,1030.87,1.81893,2.67804,4.06948,3553.74,0.39318,0.21616
c8nj00494c2_4_ASR_pacman,1007.731,2.28916,2.52372,4.17224,2759.32,0.33864,0.147932
c8nj00494c2_4_FSR_pacman,1007.731,2.28916,2.52372,4.17224,2759.32,0.33864,0.147932
c8nj01359d2_2_ASR_pacman,3088.488,1.35274,2.42528,4.16421,4889.7,0.4124,0.304863
c8nj01359d2_2_FSR_pacman,3088.488,1.35274,2.42528,4.16421,4889.7,0.4124,0.304863
c8nj04151b2_FSR_pacman,6003.38,0.643566,11.56311,13.76018,4468.98,0.74226,1.15335
c8nj04260h2_ASR_pacman,3964.216,0.670095,10.3199,13.50671,3477.26,0.77564,1.15751
c8nj04260h2_FSR_pacman,3964.216,0.670095,10.3199,13.50671,3477.26,0.77564,1.15751
c8nj05139a2_1_ASR_pacman,7134.768,1.24114,2.62499,9.59311,4149.67,0.51594,0.415699
c8nj05139a2_1_FSR_pacman,7371.757,1.31972,2.62499,5.79262,4142.68,0.48774,0.369578
c8nj05139a2_2_ASR_pacman,4788.411,0.987213,4.81756,11.85242,3667.88,0.66666,0.675295
c8nj05139a2_2_FSR_pacman,4896.501,1.00674,3.55737,11.85242,3747.19,0.6575,0.653097
c8nj05701j2_2_FSR_pacman,3573.196,1.82608,3.02012,4.53854,3302.64,0.4256,0.233067
c8nj05701j2_3_FSR_pacman,2357.484,1.80985,3.03077,4.46781,3315.81,0.42762,0.236274
c8nj05701j2_4_FSR_pacman,2357.484,1.73521,3.28781,4.44391,3523.28,0.43406,0.250148
c8qi00268a2_ASR_pacman,3482.724,1.17176,4.59004,10.50314,2825.32,0.6413,0.547295
c8qi00268a2_FSR_pacman,3698.904,1.22277,3.95999,6.62898,3059.48,0.61424,0.502336
c8qi00469b2_1_ASR_pacman,4021.408,0.671515,9.96908,15.67823,4442.55,0.73496,1.09448
c8qi00469b2_1_FSR_pacman,4213.396,0.703574,9.96908,15.67823,4614.93,0.71852,1.02124
c8qi00469b2_2_FSR_pacman,8450.984,0.368793,9.41823,13.43319,4706.39,0.85094,2.30736
c8qi00662h2_ASR_pacman,9199.488,0.829339,8.78506,14.17473,3606.5,0.70876,0.854609
c8qi00662h2_FSR_pacman,9391.476,0.842731,8.78506,14.17473,3676.69,0.70216,0.833196
c8qi00684a2_4_ASR_pacman,6203.584,1.36044,3.15482,4.14482,4445.57,0.46486,0.341699
c8qi00684a2_4_FSR_pacman,6203.584,1.36044,3.15482,4.14482,4445.57,0.46486,0.341699
c8qi00747k2_ASR_pacman,2653.07,0.518913,13.85454,14.91193,2979.61,0.83802,1.61495
c8qi00747k2_FSR_pacman,2653.07,0.518913,13.85454,14.91193,2979.61,0.83802,1.61495
c8qi00773j2_ASR_pacman,2308.292,0.863079,4.52374,7.52509,3825.36,0.69824,0.80901
c8qi00773j2_FSR_pacman,3185.432,1.15463,3.11136,6.3157,4575.91,0.53602,0.464235
c8qi00997j2_ASR_pacman,840.732,1.61021,5.03959,5.24558,2792.1,0.47722,0.296371
c8qi00997j2_FSR_pacman,840.732,1.61021,5.03959,5.24558,2792.1,0.47722,0.296371
c8qi01031e2_FSR_pacman,2276.224,1.03779,2.85586,6.02458,5036.08,0.54156,0.52184
c8qi01039k2_4_ion_pacman,4267.02,1.55338,3.012,4.85237,4307.36,0.42338,0.272554
c8qi01055b2_2_ASR_pacman,3428.616,0.914719,6.93587,8.51048,4892.84,0.6118,0.668839
c8qi01055b2_2_FSR_pacman,3428.616,0.914719,6.93587,8.51048,4892.84,0.6118,0.668839
c8qi01055b2_3_ASR_pacman,1521.256,0.994859,5.29905,7.87232,4828.95,0.558,0.560884
c8qi01055b2_3_FSR_pacman,1521.256,0.994859,5.29905,7.87232,4828.95,0.558,0.560884
c8qi01225c2_ASR_pacman,42117.27,0.845297,7.54697,12.669,3798.85,0.69344,0.820351
c8qi01225c2_FSR_pacman,44133.144,0.882808,7.54696,12.669,3975.6,0.67506,0.764674
c8qi01315b2_ASR_pacman,2458.128,1.06135,4.92971,9.84213,3048.28,0.70016,0.659686
c8qi01315b2_FSR_pacman,2554.122,1.09579,4.49191,9.84213,3215.31,0.68356,0.623807
c8qi01332b2_ASR_pacman,1200,0.955458,4.171,7.18435,4080.41,0.65162,0.681998
c8qi01332b2_FSR_pacman,1604.596,1.27761,4.00662,5.76942,4894.49,0.47298,0.370208
c8qi01406j2_1_ASR_pacman,15116.088,1.00227,5.82356,8.35086,4110.2,0.6326,0.631165
c8qi01406j2_1_FSR_pacman,15116.088,1.00227,5.82356,8.35086,4110.2,0.6326,0.631165
c8qi01406j2_2_ASR_pacman,2969.164,0.725927,5.27588,8.5977,4656.09,0.71316,0.982412
c8qi01406j2_2_FSR_pacman,2969.164,0.725927,5.27588,8.5977,4656.09,0.71316,0.982412
c8qm00029h2_FSR_pacman,3620.508,1.23658,2.82859,5.92118,4268.36,0.53448,0.432224
c8qm00105g2_ASR_pacman,1714.137,0.9892,3.86632,10.47726,3757.18,0.65536,0.662515
c8qm00105g2_FSR_pacman,1822.227,1.03625,3.33957,6.92482,3961.31,0.62986,0.607824
c8qm00147b2_ASR_pacman,11527.416,0.709931,5.38222,18.75076,4586.67,0.70016,0.986237
c8qm00147b2_FSR_pacman,11527.416,0.709931,5.38222,18.75076,4586.67,0.70016,0.986237
c8qm00182k2_5_ASR_pacman,8033.048,1.33551,6.80443,7.51991,3835.04,0.51774,0.387673
c8qm00182k2_5_FSR_pacman,8033.048,1.33551,6.80443,7.51991,3835.04,0.51774,0.387673
c8ra05163a2_ASR_pacman,1536.672,0.86962,5.37288,6.33429,4397.8,0.64686,0.743842
c8ra05163a2_FSR_pacman,1727.879,0.976312,3.78892,5.54993,4682.87,0.58914,0.603434
c8ra09777a2_ASR_pacman,3078.148,1.36245,2.88053,4.08861,4574.31,0.44984,0.330171
c8ra09777a2_FSR_pacman,3302.134,1.46159,2.88053,3.67817,4541.16,0.40694,0.278424
c8sc01533c2_ASR_pacman,4822.132,1.04298,13.61747,13.69385,3226.06,0.62608,0.600279
c8sc01533c2_FSR_pacman,4822.132,1.04298,13.61747,13.69385,3226.06,0.62608,0.600279
c8sc03168a2_ASR_pacman,1376.76,1.27013,4.96276,10.94578,2338.48,0.67788,0.533708
c8sc03168a2_FSR_pacman,1376.76,1.27013,4.96276,10.94578,2338.48,0.67788,0.533708
c8sc03622e2_ASR_pacman,6248.68,1.74126,3.25081,8.20626,2547.44,0.5153,0.295935
c8sc03622e2_FSR_pacman,6248.68,1.74126,3.25081,8.20626,2547.44,0.5153,0.295935
c8sc04220a2_1_ASR_pacman,1892.095,2.49934,5.94249,7.86612,1397.86,0.52462,0.209903
c8sc04220a2_1_FSR_pacman,1892.095,2.49934,5.94249,7.86612,1397.86,0.52462,0.209903
c8sc04220a2_2_ASR_pacman,6527.841,0.659046,27.96122,29.46683,3075.11,0.78942,1.19782
c8sc04220a2_2_FSR_pacman,6719.829,0.678323,27.96122,29.46683,3124.04,0.78166,1.15234
c8sc05218b2_ASR_pacman,117023.376,0.652296,12.30049,28.17113,3412.66,0.76166,1.16766
c8sc05218b2_FSR_pacman,144222.751,0.780787,5.02175,25.57538,3769.11,0.70486,0.902756
c8ta01060a2_ASR_pacman,2038.685,1.0004,8.82155,10.20519,3675.54,0.62948,0.629228
c8ta01060a2_FSR_pacman,2146.69,1.05744,7.83498,9.73766,3734.42,0.60452,0.571681
c8ta02794c2_1_ASR_pacman,1838.6,1.92939,3.70878,3.96383,2868.99,0.41036,0.212689
c8ta02794c2_1_FSR_pacman,1902.596,1.98305,3.70878,3.96383,2915.46,0.38658,0.194942
c8ta02794c2_2_ASR_pacman,1834.568,1.91474,3.73243,3.95711,2867.45,0.4268,0.222902
c8ta02794c2_2_FSR_pacman,1898.564,1.96809,3.73243,3.95711,2938.28,0.40266,0.204594
c8ta04316g2_3_ASR_pacman,1247.136,1.33831,5.78395,6.2833,4530.42,0.46146,0.344808
c8ta04316g2_3_FSR_pacman,1247.136,1.33831,5.78395,6.2833,4530.42,0.46146,0.344808
c8ta06249h2_ASR_pacman,4253.153,1.62507,5.56513,6.87071,2941.84,0.4807,0.295803
c8ta06249h2_FSR_pacman,4253.153,1.62507,5.56513,6.87071,2941.84,0.4807,0.295803
c8ta06383d2_ASR_pacman,2775.694,1.7845,4.71439,7.59807,2636.9,0.51604,0.289179
c8ta06383d2_FSR_pacman,2903.686,1.86375,4.43565,7.59807,2485.91,0.49236,0.264177
c8ta06923a2_2_FSR_pacman,1783.496,1.13777,4.79002,6.93702,4298.14,0.55662,0.489219
c8ta08198k2_ASR_pacman,545.938,1.62875,3.32545,3.64046,3640.31,0.45344,0.278397
c8ta08198k2_FSR_pacman,545.938,1.62875,3.32545,3.64046,3640.31,0.45344,0.278397
c8ta09973a2_2_ASR_pacman,9509.268,1.49782,3.52874,9.87149,3316.27,0.50752,0.338838
c8ta09973a2_2_FSR_pacman,10806.348,1.69141,3.4556,9.87149,3492.27,0.4169,0.246481
c8ta10610j2_1_ASR_pacman,590.5,1.37776,4.89782,5.28552,3285.23,0.52488,0.380965
c8ta10610j2_1_FSR_pacman,590.5,1.37776,4.89782,5.28552,3285.23,0.52488,0.380965
c8ta11596f2_ASR_pacman,1300.02,1.81669,3.08404,3.62622,3082.92,0.3748,0.206309
c8ta11596f2_FSR_pacman,1300.02,1.81669,3.08404,3.62622,3082.92,0.3748,0.206309
c8tc03587c2_ASR_pacman,2299.684,0.84693,4.1864,7.77633,4710.99,0.63014,0.744028
c8tc03587c2_FSR_pacman,2299.684,0.84693,4.1864,7.77633,4710.99,0.63014,0.744028
c9cc00330d2_1_ASR_pacman,8761.24,1.19292,5.52885,7.33215,4401.12,0.51646,0.432936
c9cc00330d2_1_FSR_pacman,9490.12,1.28807,4.27956,5.52733,4547.16,0.46686,0.362448
c9cc00976k2_ASR_pacman,527.103,2.73208,2.36111,2.58937,2070.22,0.30262,0.110766
c9cc00976k2_FSR_pacman,527.103,2.73208,2.36111,2.58937,2070.22,0.30262,0.110766
c9cc01701a2_1_ASR_pacman,1980.138,0.968956,5.15094,7.56064,3858.86,0.68132,0.703148
c9cc01701a2_1_FSR_pacman,2088.228,1.04224,4.89391,7.12792,4084.06,0.64024,0.614294
c9cc01701a2_2_ASR_pacman,1284.43,1.12287,4.76047,7.03506,4277.43,0.58124,0.517638
c9cc01701a2_2_FSR_pacman,1356.49,1.18586,3.04525,6.30917,4407.35,0.54922,0.463139
c9cc02324k2_1_ASR_pacman,5459.996,1.09327,6.01447,9.94015,3212.57,0.65082,0.595295
c9cc02324k2_1_FSR_pacman,5523.992,1.11709,6.00597,9.94015,3244.71,0.64112,0.573922
c9cc02324k2_2_ASR_pacman,5529.606,1.12363,5.96101,9.26851,3157.15,0.64704,0.575849
c9cc02324k2_2_FSR_pacman,5593.602,1.14781,5.57782,9.26851,3188.73,0.63724,0.555177
c9cc02405k2_2_ASR_pacman,4020.868,0.692134,7.65578,10.17121,4277.04,0.7364,1.06396
c9cc02405k2_3_ASR_pacman,8791.992,0.847854,4.36322,8.41324,4121.16,0.66652,0.786126
c9cc02405k2_3_FSR_pacman,8791.992,0.847854,4.36322,8.41324,4121.16,0.66652,0.786126
c9cc02819f2_4_ASR_pacman,2046.836,0.993367,4.5214,7.05145,4925.52,0.56502,0.568793
c9cc02819f2_4_FSR_pacman,2046.836,0.993367,4.5214,7.05145,4925.52,0.56502,0.568793
c9cc02861g2_ASR_pacman,1531.752,1.23561,4.67072,5.40684,3174.07,0.64316,0.520521
c9cc02861g2_FSR_pacman,1824.132,1.58603,2.54431,4.51207,3418.95,0.50804,0.320321
c9cc03354h2_ASR_pacman,2405.876,0.870582,6.494,10.55308,3979.55,0.67134,0.771139
c9cc03354h2_FSR_pacman,2533.868,0.914412,5.87563,9.08993,4188.88,0.64882,0.709549
c9cc04131a2_ASR_pacman,3212.063,1.5536,3.98817,5.46559,3267.75,0.47846,0.307969
c9cc04131a2_FSR_pacman,3269.159,1.59511,3.84047,5.46559,3302.03,0.46112,0.289084
c9cc04446a2_2_ASR_pacman,1289.552,2.54538,4.60495,4.80003,2140.33,0.4488,0.176319
c9cc04446a2_2_FSR_pacman,1289.552,2.54538,4.60495,4.80003,2140.33,0.4488,0.176319
c9cc04999a2_2_FSR_pacman,6715.656,1.07941,4.86557,8.43586,3466.03,0.63122,0.584781
c9cc05019a2_ASR_pacman,1723.944,1.71935,5.68214,6.44413,2847.33,0.54936,0.319516
c9cc05019a2_FSR_pacman,1723.944,1.71935,5.68214,6.44413,2847.33,0.54936,0.319516
c9cc05912a2_ASR_pacman,1643.128,1.18392,4.55166,5.60212,4803.81,0.4929,0.416329
c9cc05912a2_FSR_pacman,1643.128,1.18392,4.55166,5.60212,4803.81,0.4929,0.416329
c9cc06239d2_ASR_pacman,6242.517,0.888614,4.65258,14.1798,3368.54,0.67188,0.756099
c9cc06239d2_FSR_pacman,6530.499,0.919059,4.65258,10.43399,3530.45,0.657,0.714861
c9cc06272f2_1_ion_pacman,1791.199,6.56175,0.44168,1.28719,1028.11,0.14104,0.0214943
c9cc07797a2_ASR_pacman,1976.16,1.68002,6.23912,9.31067,2203.66,0.57408,0.341711
c9cc07797a2_FSR_pacman,1976.16,1.68002,6.23912,9.31067,2203.66,0.57408,0.341711
c9cc07851g2_2_ASR_pacman,2407.064,2.84102,3.98529,5.65023,1793.34,0.4616,0.162477
c9cc07851g2_2_FSR_pacman,2535.056,2.88948,3.98529,5.65023,1758.87,0.44328,0.153412
c9cc08443f2_4_ASR_pacman,5930.128,1.50713,9.87439,13.07323,2093.83,0.70016,0.464564
c9cc08443f2_4_FSR_pacman,5930.128,1.50713,9.87439,13.07323,2093.83,0.70016,0.464564
c9cc08860a2_ASR_pacman,2473.008,0.555134,12.02537,16.02839,3331.6,0.81074,1.46044
c9cc08860a2_FSR_pacman,2609.064,0.582748,11.2815,14.11915,3410.61,0.79976,1.3724
c9cc09008h2_1_FSR_pacman,20724.515,3.07228,2.45904,5.77499,2121.99,0.37548,0.122215
c9ce00050j2_ASR_pacman,9014.984,0.766277,6.30734,10.52137,4730.06,0.6546,0.854261
c9ce00050j2_FSR_pacman,9014.984,0.766277,6.30734,10.52137,4730.06,0.6546,0.854261
c9ce00073a2_6_FSR_pacman,5096.282,1.49744,4.85139,7.2734,3932.18,0.48246,0.322189
c9ce00098d2_3_ASR_pacman,1949.148,1.60794,8.49336,9.28697,2481.74,0.61998,0.385574
c9ce00098d2_3_FSR_pacman,2054.214,1.74808,4.34538,6.18204,2983.9,0.54452,0.311496
c9ce00227h2_3_ASR_pacman,1166.38,1.27916,3.10214,5.59057,4296.63,0.52126,0.407502
c9ce00227h2_3_FSR_pacman,1166.38,1.27916,3.10214,5.59057,4296.63,0.52126,0.407502
c9ce00233b2_ion_pacman,6189.312,1.27716,11.43488,12.37266,3177.46,0.5641,0.441684
c9ce00359b2_1_ASR_pacman,1672.38,0.908566,4.07676,11.29804,3993.88,0.64298,0.707687
c9ce00359b2_1_FSR_pacman,1780.47,0.955213,4.07676,8.0479,4203.62,0.61812,0.647101
c9ce00418a4_3_ASR_pacman,1797.312,1.97974,3.67953,4.77981,2446.88,0.39052,0.197258
c9ce00418a4_3_FSR_pacman,1797.312,1.97974,3.67953,4.77981,2446.88,0.39052,0.197258
c9ce00433e2_ASR_pacman,8406.176,1.39235,2.71815,4.98064,4641.71,0.39884,0.286451
c9ce00433e2_FSR_pacman,8406.176,1.39235,2.71815,4.98064,4641.71,0.39884,0.286451
c9ce00513g2_ion_pacman,1264.414,0.843926,5.13281,8.81286,4640.37,0.67222,0.796539
c9ce00732f2_2_ASR_pacman,7355.416,0.589025,8.08431,15.59442,4060.24,0.78598,1.33438
c9ce00732f2_2_FSR_pacman,7900.156,0.632646,5.84003,13.04652,4391.22,0.76148,1.20364
c9ce00759h2_ASR_pacman,4428.974,1.70839,3.35415,9.27065,2655.28,0.49806,0.291538
c9ce00759h2_FSR_pacman,4428.974,1.70839,3.35415,9.27065,2655.28,0.49806,0.291538
c9ce00882a2_1_ASR_pacman,3344.64,0.890905,4.53759,10.55401,3678.88,0.67962,0.762842
c9ce00882a2_1_FSR_pacman,3560.82,0.941567,4.53759,8.24345,3917.4,0.65376,0.694332
