Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_svm,label_svm
1236,2023[Cu][ctn]3[ASR]1,0.505831,7.56799,9.35477,5115.72,0.7781,1.53826,3745.692,0.23642895294567096,1
76,2013[Ce][kgd]2[ASR]1,1.48872,3.68636,4.52767,3527.2,0.4984,0.334784,560.424,0.23609787497003376,1
1316,2024[Eu][nan]3[ASR]1,1.24064,3.85083,5.25535,3719.4,0.555,0.447351,2105.168,0.23607976052987428,1
258,2016[NiZr][ftw]3[ASR]1,0.420413,8.84486,21.37941,4224.45,0.8272,1.96759,4122.843,0.23354108203983412,1
404,2017[Pr][kgd]2[ASR]1,1.04005,5.15375,6.21738,4019.84,0.6105,0.586993,1933.68,0.23217959062209975,1
1091,2021[La][fsc]3[ASR]1,1.2986,4.75335,6.17716,3726.3,0.5397,0.415601,1854.636,0.23162509760384398,1
181,2015[Zn][pcu]3[ASR]1,1.07923,4.43693,5.33411,4033.6,0.6293,0.583103,1624.896,0.23132451309864582,1
430,2017[Zn][hcb]2[ASR]3,0.893598,3.42602,10.02552,4329.03,0.6466,0.723592,5061.808,0.23071238813800504,1
514,2018[InCu][nan]3[ASR]1,1.25332,3.94822,4.87313,3720.11,0.5556,0.443303,5301.952,0.22662865779013208,1
900,2020[Fe][nuc]3[ASR]1,0.408405,7.94712,15.02966,4210.27,0.8315,2.03597,4601.496,0.22506149802373868,1
890,2020[Eu][bnn]3[ASR]1,1.26448,2.72095,4.40099,3683.03,0.5596,0.442555,1058.534,0.22387418675132498,1
802,2020[Cd][nan]3[ASR]7,1.54301,2.73032,4.49111,3563.04,0.5189,0.336291,2122.448,0.22091768277829615,1
416,2017[Yb][mog]3[ASR]1,1.52115,2.54216,4.19469,3512.19,0.5031,0.330737,642.528,0.22074787224897371,1
1142,2021[Zn][sql]2[ASR]3,0.832399,6.44485,9.51483,4582.82,0.6558,0.787844,2010.344,0.21977729289639208,1
1216,2023[Al][nan]3[ASR]1,1.10771,3.9904,5.5774,3791.73,0.5654,0.510423,1368.672,0.21449711364822144,1
1058,2021[Cu][eea]3[ASR]1,1.05888,3.92663,9.17347,4089.5,0.6063,0.572585,2182.488,0.21235639815487017,1
1358,2024[Zn][nan]3[ASR]1,1.19228,3.75719,5.1788,3876.06,0.5947,0.498792,1001.97,0.20593471844582373,1
494,2018[Cu][bcu]3[ASR]1,1.30788,3.80322,4.94642,3728.26,0.554,0.423588,829.495,0.2020969515902275,1
837,2020[Co][nan]3[ASR]9,0.700823,5.11667,6.53405,4752.6,0.7007,0.999824,3217.984,0.19799532728625496,1
989,2020[Zn][nan]3[ASR]58,1.54948,2.70222,4.06796,3525.67,0.5005,0.323012,917.904,0.19297352424290823,1
126,2014[Zn][nan]2[ASR]3,0.870248,11.37417,11.94829,4934.58,0.616,0.707844,4139.18,0.19128907971905346,1
699,2019[Nd][pcu]3[ASR]1,1.65695,3.68205,4.40133,3447.71,0.4543,0.274178,1352.832,0.19123463283984815,1
990,2020[Zn][nan]3[ASR]59,1.54099,2.7482,3.92875,3529.67,0.5019,0.3257,917.904,0.18982211939281002,1
895,2020[Eu][nan]3[ASR]4,1.58487,3.6575,4.49663,3465.22,0.4605,0.290561,1996.97,0.18953985065244902,1
991,2020[Zn][nan]3[ASR]60,1.5447,2.83686,4.04004,3537.85,0.5033,0.325824,917.904,0.18952995228463076,1
444,2017[Zn][pcu]3[ASR]1,0.845633,6.58598,8.64973,4549.42,0.6517,0.770665,1814.956,0.18950621825225905,1
1182,2022[Nd][sql]2[ASR]1,1.12799,3.95942,5.47836,3942.56,0.6023,0.533958,676.496,0.18882721003017722,1
372,2017[Eu][kgd]2[ASR]1,1.05574,4.9909,7.04465,4035.82,0.5986,0.566997,1174.75,0.18691455112243538,1
106,2014[Cu][bcu]3[ASR]2,0.950428,4.66815,5.93777,4230.24,0.6483,0.682113,1718.424,0.18555802829653806,1
1093,2021[Mn][dia]3[ASR]1,0.736026,5.36649,10.29679,4787.59,0.6621,0.89956,3543.208,0.1847379926507881,1
386,2017[Mn][hxl]2[ASR]4,1.10132,3.42155,5.55602,3913.4,0.5976,0.54262,1456.124,0.18337944909015935,1
56,2011[V][sra]3[ASR]2,1.41408,2.60698,4.08067,3576.4,0.5166,0.365327,807.904,0.18082377789303578,1
192,2015[Zr][ftw]3[ASR]1,0.458587,8.47189,17.85523,4687.82,0.7928,1.72879,3965.148,0.17645463465125305,1
988,2020[Zn][nan]3[ASR]57,1.54077,2.74617,3.94097,3538.36,0.5012,0.325293,917.904,0.1751045638323961,1
1278,2023[Zn][eta]3[ASR]1,1.07529,5.95423,7.51287,4245.52,0.6249,0.581143,7716.648,0.17324774622619088,1
824,2020[Co][nan]3[ASR]1,1.18335,3.93834,5.44802,3802.67,0.5619,0.47484,3016.74,0.1715855425347857,1
1094,2021[Mn][nan]2[ASR]1,1.50368,3.82825,4.58815,3491.83,0.4626,0.307645,724.036,0.16849222573928715,1
872,2020[Cu][pyr]3[ASR]1,1.35756,3.85039,5.90011,3753.05,0.5451,0.40153,9032.544,0.16573156623761454,1
759,2019[Zn][pts]3[ASR]1,0.978504,3.97201,5.52196,4156.66,0.6408,0.654878,727.196,0.16571186484373873,1
306,2017[Cd][nan]3[ASR]4,0.955031,5.43937,6.78804,4238.1,0.6304,0.660083,3746.168,0.1644324331252517,1
1203,2022[Zn][pcu]3[ASR]3,0.925547,5.29268,8.44344,4302.87,0.6265,0.676897,2482.812,0.16356598260200667,1
449,2017[Zn][sql]2[ASR]3,0.727537,4.36617,7.76573,5390.78,0.6607,0.908132,2792.4,0.16202619028579718,1
861,2020[Cu][lvt]3[ASR]1,0.857596,4.52575,7.09146,4382.92,0.6539,0.76248,3162.744,0.15432776783510355,1
1354,2024[Zn][fsc]3[ASR]1,0.819168,4.58114,6.73275,4407.62,0.6585,0.803864,2478.328,0.15212124030590152,1
1347,2024[Zn][crb]3[ASR]4,0.935738,5.08238,6.35017,4437.34,0.6642,0.709814,3192.352,0.14958378694967606,1
838,2020[Co][nbo]3[ASR]1,0.908128,10.48012,11.21785,4678.29,0.5964,0.656736,1366.005,0.1473625940736994,1
1003,2020[Zn][tfz]3[ASR]1,0.872302,6.30347,9.63054,4571.73,0.637,0.730252,11898.768,0.14720726967044212,1
876,2020[Cu][sql]2[ASR]11,0.701661,4.22333,7.27434,4990.9,0.6884,0.981101,2728.592,0.1455680435843803,1
1351,2024[Zn][crb]3[ASR]8,0.935738,5.07871,6.37155,4448.55,0.6643,0.709921,3192.352,0.144661376716326,1
681,2019[La][nan]3[ASR]3,1.33605,4.31037,7.15069,3711.78,0.5101,0.381798,2633.852,0.14175516902650032,1
46,2008[Cd][nbo]3[ASR]1,0.998925,9.46658,11.28354,4533.16,0.5882,0.588833,5066.928,0.13889045058911503,1
441,2017[Zn][nan]3[ASR]5,0.820062,8.81418,9.1693,5322.1,0.6291,0.767137,2692.076,0.13480817596252842,1
878,2020[Cu][sql]2[ASR]4,0.791477,5.32419,7.86712,4719.21,0.6681,0.844118,3183.176,0.13400270218572435,1
1154,2022[Ce][sql]2[ASR]1,1.1113,3.99135,5.72041,4011.07,0.6032,0.542787,676.496,0.13019348095405892,1
512,2018[Fe][sql]2[ASR]1,1.17018,4.26235,6.61733,3898.11,0.565,0.482833,2708.478,0.12697346274682297,1
349,2017[Cu][hcb]2[ASR]1,0.970064,8.45898,9.58251,4526.12,0.6106,0.629443,3841.664,0.12629597035937162,1
64,2012[CuCd][hex]3[ASR]1,1.07794,4.12859,6.18188,4062.83,0.607,0.563111,5310.88,0.12182760621738342,1
700,2019[Nd][pcu]3[ASR]2,1.7168,3.49506,4.13076,3429.51,0.4262,0.248253,1352.832,0.11876381170674641,1
55,2010[Zn][pyr]3[ASR]1,0.408029,8.38682,13.81112,4329.58,0.8451,2.07118,4977.436,0.11639762388841124,1
385,2017[Mn][hxl]2[ASR]3,1.08784,3.68839,5.29814,3942.24,0.5895,0.541898,1456.124,0.11611091455683697,1
586,2019[Cd][tfz]3[ASR]2,0.939663,4.84271,6.44414,4274.4,0.6337,0.674391,1648.68,0.11454564674912743,1
59,2011[Zn][sod]3[ASR]3,0.924167,3.46146,11.81446,4863.12,0.6448,0.697709,1365.456,0.11022620197288918,1
562,2019[Bi][sra]3[ASR]1,1.13618,5.12255,6.09529,3966.42,0.5742,0.505377,5429.216,0.10878190188298453,1
380,2017[In][nan]3[ASR]1,1.36058,2.79917,5.1405,3713.5,0.5353,0.393434,2454.14,0.10680809856303108,1
374,2017[FeCr][hcb]2[ASR]1,1.23299,4.21491,6.58186,3856.07,0.5491,0.44534,2644.994,0.0987014256484029,1
77,2013[Cu][sqc]2[ASR]1,1.76952,3.30833,5.08033,3509.39,0.4521,0.255493,4695.424,0.09701921587377951,1
102,2014[Co][nan]3[ASR]4,0.994067,4.78421,7.65443,4138.57,0.5961,0.599658,5584.494,0.09583796675633272,1
407,2017[Sc][nan]3[ASR]1,0.885831,5.0736,6.03816,4298.06,0.6327,0.714245,1453.14,0.0922022548468347,1
593,2019[Co][apo]3[ASR]1,1.05942,3.6671,4.54762,3946.25,0.5906,0.557472,2425.112,0.08944975136639433,1
1194,2022[Zn][kgd]2[ASR]1,0.763129,4.97677,9.27343,5252.56,0.6336,0.830266,1074.574,0.08664065093607048,1
185,2015[Zn][sod]3[ASR]1,0.933117,3.55331,11.72398,4970.28,0.6368,0.682444,1365.456,0.08123399494068989,1
397,2017[Ni][nan]3[ASR]3,0.754862,4.5461,8.68471,4836.67,0.6547,0.867311,1374.778,0.07746627739721551,1
1145,2021[Zn][zst]3[ASR]1,0.994822,10.34801,10.89068,4698.16,0.5836,0.586638,4206.632,0.074828711424544,1
351,2017[Cu][nan]3[ASR]3,1.01975,8.81925,9.73002,4700.89,0.6105,0.598674,2843.388,0.07443839055516216,1
922,2020[Mg][nia]3[ASR]2,0.797815,4.46326,8.64653,4649.26,0.6476,0.811717,1787.196,0.07379014727170657,1
94,2013[Zn][nan]3[ASR]9,0.396669,19.56277,24.50866,4135.15,0.8477,2.13704,28518.984,0.07086749170137374,1
307,2017[Cd][nan]3[ASR]5,1.43174,4.22497,5.06658,3717.23,0.515,0.359703,1470.492,0.07007620173096635,1
1328,2024[Ni][nan]3[ASR]1,0.894638,4.98863,9.13946,4532.5,0.6298,0.703972,1539.303,0.06487023741488779,1
278,2016[Zr][buh]3[ASR]1,0.389439,10.77877,18.84439,4187.6,0.8366,2.14822,27325.632,0.06091112180759653,1
1299,2024[Cd][nan]3[ASR]5,1.12437,5.12344,7.31492,4109.18,0.5854,0.520645,2600.252,0.06041334044826019,1
438,2017[Zn][nan]3[ASR]2,0.462869,15.45739,17.63962,4551.38,0.8151,1.76097,5909.07,0.06001543872930695,1
923,2020[Mg][nia]3[ASR]3,0.809765,4.37801,8.55274,4603.75,0.6424,0.793317,1787.196,0.058176798873111724,1
678,2019[In][sql]2[ASR]1,1.05675,3.87702,6.45976,4141.39,0.6085,0.575822,2332.824,0.05525669776170622,1
1223,2023[Cd][nan]3[ASR]3,1.12437,5.11973,7.31847,4109.7,0.5844,0.519756,2600.252,0.055085475865025046,1
1352,2024[Zn][crb]3[ASR]9,0.935738,5.0342,6.24345,4560.14,0.6567,0.701799,3192.352,0.05419982226718617,1
1337,2024[Zn][crb]3[ASR]1,0.935738,5.03119,6.22847,4562.4,0.6568,0.701906,3192.352,0.05309650916246339,1
921,2020[Mg][nia]3[ASR]1,0.791044,4.31377,8.53784,4672.33,0.6459,0.816516,1781.268,0.05287900616646174,1
1338,2024[Zn][crb]3[ASR]10,0.935738,5.03152,6.23956,4562.77,0.6565,0.701586,3192.352,0.05207936708537181,1
1342,2024[Zn][crb]3[ASR]14,0.935738,5.02946,6.22587,4564.19,0.6567,0.701799,3192.352,0.0518195644657668,1
677,2019[In][nan]3[ASR]2,1.04616,6.51322,6.75073,4219.75,0.5951,0.568842,3683.532,0.05167590064749833,1
1343,2024[Zn][crb]3[ASR]15,0.935738,5.03067,6.22493,4566.9,0.6561,0.701158,3192.352,0.04819087885039214,1
1350,2024[Zn][crb]3[ASR]7,0.935738,5.03032,6.21871,4568.52,0.6561,0.701158,3192.352,0.04733404749909115,1
594,2019[Co][crs]3[ASR]1,0.984461,4.55772,9.86803,4315.75,0.5979,0.607338,9821.832,0.046526683892569254,1
1348,2024[Zn][crb]3[ASR]5,0.935738,5.04233,6.08912,4560.72,0.6555,0.700517,3192.352,0.04328542991347212,1
1098,2021[Mo][lvt]3[ASR]1,1.00653,5.72342,6.79293,4246.37,0.6042,0.60028,3275.016,0.042725298193093064,1
1345,2024[Zn][crb]3[ASR]2,0.935738,5.0331,6.09129,4564.29,0.6555,0.700517,3192.352,0.04168243646581932,1
598,2019[Co][hxl]2[ASR]1,0.895584,4.63886,5.84399,4305.38,0.6284,0.701665,1794.882,0.04079728817596623,1
1341,2024[Zn][crb]3[ASR]13,0.935738,5.01995,6.22311,4576.15,0.6551,0.700089,3192.352,0.03996624220523731,1
363,2017[Cu][rtl]3[ASR]2,1.10472,3.2429,4.22242,3993.64,0.5988,0.542039,1174.9,0.039451935736910526,1
1340,2024[Zn][crb]3[ASR]12,0.935738,5.02076,6.20679,4578.15,0.6552,0.700196,3192.352,0.03908980639890164,1
1321,2024[La][nan]3[ASR]1,1.17971,3.90156,5.34698,3903.85,0.562,0.476387,2052.932,0.039052213645589307,1
701,2019[Nd][sql]2[ASR]1,1.58687,2.99228,4.06046,3530.57,0.4544,0.286349,2417.912,0.03890514413568097,1
1339,2024[Zn][crb]3[ASR]11,0.935738,5.01908,6.21809,4579.68,0.6552,0.700196,3192.352,0.03889792443867596,1
1349,2024[Zn][crb]3[ASR]6,0.935738,5.01986,6.20574,4578.3,0.6551,0.700089,3192.352,0.03853118388184135,1
1346,2024[Zn][crb]3[ASR]3,0.935738,5.02281,6.2026,4580.36,0.655,0.699983,3192.352,0.0373325910179097,1
1344,2024[Zn][crb]3[ASR]16,0.935738,5.02102,6.20073,4580.14,0.6549,0.699876,3192.352,0.03684744956570746,1
960,2020[ZnGd][sqp]3[ASR]1,1.10693,3.7169,7.29121,4030.61,0.5764,0.520718,3580.548,0.03639065197086805,1
934,2020[Ni][dia]3[ASR]1,0.805392,7.05303,8.26266,5085.12,0.6284,0.780241,2120.94,0.03396262945782652,1
248,2016[Eu][kgd]2[ASR]1,1.48285,3.53945,4.39611,3656.35,0.4966,0.334897,1022.476,0.032601023866647594,1
726,2019[V][bpq]3[ASR]3,1.75338,2.40278,3.15426,3385.31,0.3852,0.21969,598.108,0.032175021289216066,1
935,2020[Ni][kgd]2[ASR]1,0.77079,4.78496,8.72752,5156.15,0.6311,0.81877,1067.887,0.03182371623343111,1
242,2016[CuSi][sql]2[ASR]1,1.63982,3.09268,4.36621,3627.12,0.4909,0.299362,2621.056,0.030816650151156477,1
673,2019[In][kgd]2[ASR]1,0.915941,4.1424,8.54135,4397.7,0.6198,0.676682,2591.366,0.02886925983356764,1
270,2016[Zn][hcb]2[ASR]1,0.90919,6.11236,7.74318,4572.0,0.6284,0.691165,11949.968,0.024554716973138435,1
1277,2023[V][sea]3[ASR]1,1.02943,5.01639,5.91852,4074.74,0.5818,0.565165,1376.784,0.024293257475221264,1
1013,2020[Zr][sod]3[ASR]1,0.345229,21.21992,38.91559,4317.51,0.8606,2.49284,17483.328,0.023589698876252715,1
201,2016[Cd][nan]3[ASR]30,1.32942,4.38816,5.58773,3804.28,0.525,0.394909,5529.366,0.02320546860842443,1
193,2015[Zr][ftw]3[ASR]2,0.403686,8.6537,21.35584,4425.86,0.8247,2.04292,3952.812,0.02310176930719246,1
153,2015[Eu][nan]3[ASR]1,1.41892,3.80467,5.16628,3686.04,0.4949,0.348787,4290.268,0.021177829460400532,1
164,2015[Sm][nan]3[ASR]1,1.40562,3.82297,5.11056,3696.87,0.498,0.354292,3074.556,0.01719436187929152,1
881,2020[Cu][sql]2[ASR]7,0.766394,3.55294,6.3821,5158.87,0.6519,0.850607,1695.864,0.01419778702984692,1
321,2017[Co][nan]3[ASR]1,0.898646,3.84459,8.43233,4391.2,0.6186,0.688369,6633.99,0.0132405372606626,1
1357,2024[Zn][nan]2[ASR]1,0.965113,4.80121,6.95837,4311.74,0.614,0.636195,2222.06,0.011107126240676168,1
563,2019[Cd][cem]2[ASR]1,1.21185,4.58476,8.5766,4021.83,0.5506,0.454345,3453.52,0.008944590085430637,1
365,2017[Cu][sql]2[ASR]2,1.03066,6.13394,8.68905,4437.56,0.6043,0.586321,8751.6,0.007329784731136824,1
91,2013[Zn][nan]3[ASR]2,1.38751,3.54033,5.86369,3798.93,0.5262,0.37924,1964.216,0.006283528671447658,1
1238,2023[Cu][nan]3[ASR]4,0.944758,4.58493,6.85707,4392.92,0.6256,0.66218,2958.54,0.0019892791029921253,1
262,2016[Sm][kgd]2[ASR]1,1.47588,3.55732,4.46757,3678.41,0.496,0.336071,718.548,0.0016026468678734251,1
537,2018[Zn][pcu]3[ASR]1,0.899946,4.24797,6.38251,4503.66,0.6433,0.714821,2665.088,0.0005080832059004003,1
1185,2022[Ni][kgd]2[ASR]2,0.815754,3.34396,9.93786,5067.52,0.6251,0.766285,945.721,-0.0026227878737839494,0
387,2017[Mn][kgm]2[ASR]1,1.46462,5.99852,7.37921,3747.3,0.4679,0.319468,1280.874,-0.003124029231335146,0
866,2020[Cu][nbo]3[ASR]1,0.979363,10.00815,10.63307,4824.56,0.5746,0.586708,1379.844,-0.004912471574217758,0
772,2019[Zn][utp]3[ASR]1,0.885577,7.31346,8.57244,4989.52,0.6178,0.697624,4071.152,-0.004976980696458411,0
864,2020[Cu][nan]2[ASR]3,0.783586,3.71343,6.17681,5177.16,0.6458,0.82416,1695.864,-0.006018481371911799,0
415,2017[Y][nia]3[ASR]1,1.03683,4.05011,6.89373,4120.7,0.5853,0.564508,1224.846,-0.008810826348303769,0
189,2015[Zn][sql]2[ASR]4,0.856826,8.36218,9.16744,5056.95,0.5994,0.699559,1564.344,-0.011769426719110132,0
103,2014[Co][nan]3[ASR]5,1.00691,4.56329,7.20709,4194.3,0.5907,0.586648,5584.494,-0.011877780450995579,0
1231,2023[Co][sql]2[ASR]1,1.09924,4.38783,7.12733,4102.31,0.5764,0.524363,1264.69,-0.015273624149312937,0
408,2017[Tb][nan]3[ASR]1,1.26291,5.74222,7.11031,3967.61,0.5337,0.422594,4028.106,-0.019443053924830644,0
95,2013[Zn][pcu]3[ASR]3,0.928568,5.55694,7.27195,4531.5,0.6232,0.671141,5018.208,-0.024263470907991136,0
591,2019[Ce][sql]2[ASR]1,1.5675,3.00698,4.06192,3599.95,0.4658,0.297161,2417.912,-0.026400173342885247,0
1140,2021[Zn][sqc]3[ASR]1,1.02219,6.45473,10.24751,4517.12,0.5869,0.574157,2626.32,-0.02999234233440712,0
1181,2022[Mn][sql]2[ASR]1,1.00781,5.08656,7.31163,4210.44,0.5839,0.579374,2871.688,-0.03135963321751828,0
367,2017[Cu][sql]2[ASR]4,0.793068,3.45944,6.17614,5162.35,0.6399,0.806867,1503.688,-0.036333773743552567,0
983,2020[Zn][nan]3[ASR]2,1.28971,3.98816,7.14217,3979.46,0.5503,0.426686,2275.136,-0.038849377606765156,0
159,2015[Nd][nan]3[ASR]1,1.35969,3.8892,5.30162,3775.13,0.5086,0.374057,3074.556,-0.039322568911987654,0
630,2019[Cu][nan]3[ASR]3,1.11923,6.15041,9.0116,4267.23,0.5683,0.50776,3681.216,-0.040148336556957986,0
649,2019[Dy][bnn]3[ASR]1,1.39151,3.49113,5.37902,3734.37,0.4973,0.357382,2017.624,-0.0426995840276162,0
596,2019[Co][hex]3[ASR]1,0.928459,4.86936,6.85186,4402.18,0.6143,0.661634,4550.62,-0.044038412605568455,0
1004,2020[Zn][tfz]3[ASR]2,0.95221,6.54298,9.63082,4630.38,0.5972,0.627173,9993.504,-0.04433841799787391,0
368,2017[Cu][sql]2[ASR]6,0.784156,3.56342,6.19896,5181.07,0.634,0.808512,3007.376,-0.04669896801612933,0
156,2015[InAg][sql]2[ASR]1,1.31283,4.31858,5.08172,3869.77,0.5322,0.405382,1206.46,-0.05290082490623549,0
682,2019[La][pcu]3[ASR]1,1.63094,3.68397,4.22205,3601.05,0.4503,0.276098,1908.452,-0.053278152183485084,0
658,2019[Eu][nan]2[ASR]1,2.04542,2.30309,3.00234,3370.32,0.3193,0.156105,1872.836,-0.05641153075516395,0
798,2020[Cd][nan]3[ASR]2,1.56842,2.97548,5.16376,3676.19,0.4804,0.306295,6533.956,-0.05668079886931737,0
1355,2024[Zn][hex]3[ASR]1,0.944033,4.32408,6.7635,4401.71,0.6171,0.653685,4297.768,-0.05775996122111654,0
928,2020[Mn][nan]3[ASR]3,1.55795,4.00141,4.84348,3567.52,0.4222,0.270997,1572.33,-0.06028327837925612,0
992,2020[Zn][nan]3[ASR]7,1.36643,2.68446,4.8256,3788.29,0.5235,0.383115,3522.28,-0.06049411438890945,0
150,2015[Cu][sql]2[ASR]1,0.859717,5.73094,7.78812,5212.03,0.6037,0.702208,6201.888,-0.062394466081032995,0
1176,2022[InCu][dia]3[ASR]1,1.17296,4.2915,7.91534,4068.96,0.5541,0.472395,11208.816,-0.06535534299622447,0
652,2019[Dy][sql]2[ASR]1,1.12346,3.96763,6.05861,4123.76,0.584,0.519824,1026.868,-0.06550328691293505,0
1184,2022[Ni][kgd]2[ASR]1,0.827768,3.23317,9.75366,5090.78,0.6082,0.734747,945.721,-0.06803906350172612,0
657,2019[Eu][bnn]3[ASR]1,1.33728,3.82256,5.53761,3805.92,0.5093,0.380848,2625.48,-0.07219511238218501,0
565,2019[Cd][cru]2[ASR]1,1.18259,4.20923,5.5387,4033.85,0.5645,0.477341,3453.52,-0.08092584233131217,0
1043,2021[Co][nan]3[ASR]2,1.13022,3.38644,6.08125,3975.52,0.5521,0.488489,1200.54,-0.08233013795980088,0
1042,2021[Co][nan]3[ASR]1,1.13744,4.64266,5.92374,3980.61,0.5429,0.477298,1200.54,-0.0826797529661274,0
765,2019[Zn][sql]2[ASR]6,1.04677,4.46537,8.93406,4276.16,0.5753,0.549598,1867.203,-0.08755157329540036,0
476,2018[Cd][sql]2[ASR]1,1.02975,5.95747,7.84304,4534.72,0.603,0.585579,2035.264,-0.09111445786165323,0
353,2017[Cu][nan]3[ASR]5,1.12272,4.157,8.60345,4287.45,0.5831,0.519366,3477.132,-0.09418266991314922,0
614,2019[Co][nan]3[ASR]9,1.07976,5.5954,8.53611,4178.8,0.5504,0.509743,4146.108,-0.09501329986412377,0
53,2010[Fe][bpq]3[ASR]1,1.56689,2.7165,2.85375,3563.27,0.4381,0.279598,943.84,-0.09605074266718516,0
683,2019[La][pcu]3[ASR]2,1.65025,3.53365,4.15852,3604.76,0.4406,0.266991,1908.452,-0.09647918138630113,0
768,2019[Zn][sql]2[ASR]9,0.837466,3.73826,6.36001,5113.45,0.6263,0.747851,1947.328,-0.09729514714891824,0
717,2019[Tb][bnn]3[ASR]1,1.38303,3.494,5.39685,3760.81,0.4922,0.355885,2653.324,-0.09932418459566816,0
299,2017[Cd][kgd]2[ASR]1,1.58081,3.91236,4.89423,3732.63,0.4828,0.305414,3918.892,-0.10343936474405202,0
1033,2021[Cd][tfz]3[ASR]1,1.04541,4.51584,6.60193,4297.43,0.5957,0.569824,2780.58,-0.1038529804145531,0
667,2019[Gd][bnn]3[ASR]1,1.37105,3.55411,5.42397,3776.46,0.4953,0.361255,2017.624,-0.10522646169628652,0
600,2019[Co][lcv]3[ASR]1,1.63923,2.61902,3.21867,3588.79,0.4467,0.272506,2528.368,-0.10565030199111822,0
266,2016[ZnFe][nan]2[ASR]1,1.0321,5.86263,6.8367,4320.52,0.5839,0.565741,3127.46,-0.10686506037041404,0
534,2018[Zn][nan]3[ASR]1,0.867685,5.68763,7.98999,4939.08,0.609,0.701868,3299.346,-0.10800747399531135,0
49,2008[ZnSi][nan]3[ASR]1,1.09901,4.94772,7.83042,4233.57,0.5707,0.519288,2444.752,-0.10931303953614041,0
933,2020[Ni][bey]2[ASR]1,0.863322,5.6192,7.09304,5091.84,0.6072,0.70333,1336.598,-0.11510299524876438,0
158,2015[Mn][sql]2[ASR]1,0.847701,5.77983,7.62243,5085.91,0.6015,0.709567,6133.024,-0.11510453214968536,0
806,2020[Cd][rtl]3[ASR]1,1.3512,2.44305,4.2692,3851.99,0.5364,0.39698,1570.612,-0.11835816717216563,0
579,2019[Cd][nan]3[ASR]5,1.60118,3.22965,4.98587,3695.53,0.4702,0.293658,4375.152,-0.11922884432796604,0
1320,2024[In][nan]3[ASR]1,1.20628,4.01309,5.19362,4005.18,0.5544,0.459594,5425.02,-0.1200849757576804,0
1246,2023[Fe][nan]2[ASR]1,0.865488,4.61511,7.21975,4745.82,0.6207,0.717167,5919.5,-0.12030223330805806,0
789,2020[AlFe][rna]3[ASR]1,1.516,3.37899,4.01296,3591.31,0.4264,0.281267,559.944,-0.12334770343658685,0
766,2019[Zn][sql]2[ASR]7,1.00105,4.17886,7.90809,4411.69,0.5964,0.595775,1779.179,-0.128855931443754,0
932,2020[NiMn][nan]3[ASR]1,1.22323,4.36709,5.68267,3934.83,0.526,0.430008,4951.686,-0.1329475467250582,0
803,2020[Cd][pcu]3[ASR]1,1.17602,7.44381,8.04641,4279.94,0.5455,0.463851,5095.324,-0.14125440045898707,0
125,2014[Zn][bcs]3[ASR]1,0.88298,6.23546,6.95347,5311.7,0.5705,0.646107,13224.576,-0.1414472488537018,0
313,2017[Cd][sql]2[ASR]4,0.898524,5.48121,7.32949,4918.88,0.6094,0.678224,824.104,-0.14202452948513805,0
16,0000[Er][pcu]3[ASR]1,1.50732,4.42994,5.73881,3698.77,0.4445,0.294895,1172.946,-0.14243607732978436,0
799,2020[Cd][nan]3[ASR]3,1.18247,6.4263,8.05402,4243.59,0.5497,0.464873,3574.12,-0.14521831765560145,0
545,2018[Zn][sql]2[ASR]7,0.95214,5.76264,8.16609,4989.73,0.5974,0.627429,1847.128,-0.1473463191641518,0
592,2019[CoMg][hex]3[ASR]1,0.905268,4.62255,6.68369,4594.79,0.6122,0.676264,4412.108,-0.15447023019113953,0
131,2014[Zn][sql]2[ASR]1,0.882708,3.76979,5.08449,5126.98,0.62,0.702384,1807.2,-0.1587746617106362,0
930,2020[Mn][sql]2[ASR]1,1.00775,5.18807,7.76931,4401.68,0.5817,0.577226,921.446,-0.15942358143054608,0
674,2019[In][mcm]2[ASR]1,1.13415,4.58056,8.59967,4263.05,0.5624,0.495879,6465.696,-0.15974433094887514,0
814,2020[Co][cds]3[ASR]1,0.993824,5.50673,7.89703,4510.34,0.5886,0.592258,4739.608,-0.1617434274557666,0
425,2017[Zn][dia]3[ASR]5,1.06105,8.58831,9.54271,4799.0,0.56,0.527781,3312.476,-0.16224836013595428,0
452,2017[Zn][unc]3[ASR]1,0.993165,5.49683,5.87971,4583.39,0.6107,0.614903,978.316,-0.1670136507196947,0
685,2019[La][sql]2[ASR]1,1.62617,3.04239,4.0329,3612.98,0.4261,0.262027,3673.272,-0.16904137117277096,0
105,2014[CuNd][nan]3[ASR]1,1.51042,5.73185,6.32079,3790.26,0.4521,0.299321,8258.448,-0.17246195848313578,0
483,2018[Co][nan]3[ASR]1,1.03176,5.21011,9.602,4392.13,0.5606,0.543341,7060.54,-0.17402376318206886,0
567,2019[Cd][fsc]3[ASR]1,1.11086,5.12294,7.52807,4295.56,0.5688,0.512037,3232.95,-0.175070019731353,0
942,2020[Sc][nan]3[ASR]1,0.953061,3.86499,7.14846,4372.42,0.5898,0.618848,1144.97,-0.17695068527496044,0
12,0000[Cu][apo]3[ASR]1,1.10662,3.49272,4.35727,4157.76,0.5847,0.528368,2462.016,-0.17847694072076492,0
