Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_core,label_core
1370,2024[Zn][srs]3[ASR]2,1.13862,3.90119,4.44679,3689.57,0.6299,0.553215,737.948,0.015552571402799087,-1
477,2018[CeZn][she]3[ASR]1,0.548192,14.59463,23.2696,3134.28,0.8241,1.50331,6693.096,0.01534012726307954,-1
1015,2020[Zr][sqc]3[ASR]2,0.852953,7.14182,9.29295,3279.54,0.7044,0.825837,3576.616,0.015300255907232163,-1
1014,2020[Zr][sqc]3[ASR]1,0.84795,7.21012,9.30717,3320.76,0.7042,0.830473,3584.68,0.015202956333414175,-1
920,2020[Mg][nan]3[ASR]6,0.841078,8.21561,9.78294,4369.48,0.638,0.75855,1178.666,0.01519176870258132,-1
157,2015[Mn][nan]3[ASR]3,0.988654,2.20659,9.90635,5287.09,0.5489,0.555199,3441.096,0.01462559193080315,-1
922,2020[Mg][nia]3[ASR]2,0.797815,4.46326,8.64653,4649.26,0.6476,0.811717,1787.196,0.014329126949941262,-1
1059,2021[Cu][nan]3[ASR]1,0.912308,7.36291,8.51364,3648.37,0.6926,0.759173,1813.232,0.014064351269563513,-1
702,2019[Ni][fcu]3[ASR]1,0.740836,5.29046,14.72219,3807.17,0.7293,0.984429,1814.882,0.012925075248738427,-1
191,2015[Zr][fcu]3[ASR]2,0.755193,5.60661,12.59507,3549.9,0.7251,0.960152,8482.608,0.011818176273619363,-1
1300,2024[Cd][nan]3[ASR]6,0.840714,7.16286,9.929,4465.85,0.6604,0.785523,12988.8,0.011538627262386969,-1
919,2020[Mg][nan]3[ASR]5,0.834085,8.2007,9.67582,4390.42,0.6376,0.764431,2357.332,0.011356132873035607,-1
1290,2023[Zn][pcu]3[ASR]1,0.891096,6.06437,9.40709,3497.37,0.7123,0.799353,6671.408,0.01128389441612665,-1
921,2020[Mg][nia]3[ASR]1,0.791044,4.31377,8.53784,4672.33,0.6459,0.816516,1781.268,0.010956390301993801,-1
349,2017[Cu][hcb]2[ASR]1,0.970064,8.45898,9.58251,4526.12,0.6106,0.629443,3841.664,0.010506359028913836,-1
1335,2024[Tb][tfz]3[ASR]1,1.01079,8.8743,9.7381,2791.54,0.7059,0.698364,4693.076,0.010060378157987104,-1
534,2018[Zn][nan]3[ASR]1,0.867685,5.68763,7.98999,4939.08,0.609,0.701868,3299.346,0.009988086999836332,-1
1142,2021[Zn][sql]2[ASR]3,0.832399,6.44485,9.51483,4582.82,0.6558,0.787844,2010.344,0.009537708200764605,-1
1088,2021[Ho][nan]3[ASR]1,2.24294,2.67901,3.8789,2591.47,0.3991,0.177936,762.06,0.009417345287416445,-1
1118,2021[ZnSi][kgd]2[ASR]1,0.85351,5.65507,8.00076,4197.78,0.6756,0.791555,1050.19,0.009277382337981699,-1
421,2017[Zn][crb]3[ASR]1,0.87931,8.24234,9.00373,4088.27,0.6664,0.757867,2452.64,0.009092080240415967,-1
1111,2021[Tb][nan]3[ASR]2,2.24501,2.68255,3.88711,2585.37,0.3999,0.178129,762.06,0.008777817001450972,-1
130,2014[Zn][pcu]3[ASR]10,0.995074,5.19047,10.8089,3092.39,0.7277,0.731302,1215.47,0.008190880055557903,-1
444,2017[Zn][pcu]3[ASR]1,0.845633,6.58598,8.64973,4549.42,0.6517,0.770665,1814.956,0.008051508838819332,-1
185,2015[Zn][sod]3[ASR]1,0.933117,3.55331,11.72398,4970.28,0.6368,0.682444,1365.456,0.007418221532756508,-1
1249,2023[Hf][hcp]3[ASR]1,0.837949,8.99991,15.48228,2813.47,0.7588,0.905544,9772.188,0.006745139439045422,-1
760,2019[Zn][pts]3[ASR]2,0.904611,5.65115,6.59247,4298.42,0.6597,0.729264,2796.664,0.00655336920145011,-1
82,2013[Y][nan]3[ASR]1,0.801467,5.40543,8.32625,4378.64,0.6665,0.8316,2257.944,0.006343168447089376,-1
1369,2024[Zn][srs]3[ASR]1,1.13409,3.91591,4.46614,3705.98,0.6375,0.562127,737.948,0.006207803562119363,-1
608,2019[Co][nan]3[ASR]3,0.766859,6.35015,9.89062,4432.9,0.6661,0.868609,5595.822,0.005731212611618464,-1
831,2020[Co][nan]3[ASR]3,0.964058,9.68236,10.62807,4249.53,0.6008,0.623199,4582.602,0.005109297471577401,-1
458,2017[Zr][fcu]3[ASR]1,0.692178,13.01406,19.182,3988.92,0.7433,1.07386,6586.464,0.004581718499139686,-1
448,2017[Zn][sql]2[ASR]2,0.951715,4.87008,6.21655,5170.98,0.5717,0.600705,1512.278,0.004057875972286018,-1
1087,2021[Hf][sqc]3[ASR]1,1.13298,6.99108,9.19603,2551.58,0.695,0.613427,4639.936,0.003563498710028812,-1
255,2016[Mg][hcb]2[ASR]1,0.937448,3.95253,5.23271,4069.14,0.6501,0.693478,625.328,0.0024909245974518157,-1
1200,2022[Zn][nan]3[ASR]7,0.885418,10.53136,11.38026,3650.94,0.7039,0.794992,2023.748,0.002456952230279086,-1
1198,2022[Zn][nan]3[ASR]5,0.884379,10.53611,11.38744,3653.52,0.7043,0.796378,2023.748,0.0019306729045880378,-1
1199,2022[Zn][nan]3[ASR]6,0.88444,10.53272,11.37826,3658.81,0.7044,0.796436,2023.748,0.0012918680671591964,-1
412,2017[Tm][nan]3[ASR]1,0.833314,8.54079,9.97026,3721.19,0.7091,0.850939,2130.016,0.0004583691978183868,-1
371,2017[Er][nan]3[ASR]1,0.816123,8.63528,10.20219,3751.68,0.7086,0.868252,2130.016,0.0003979257217576748,-1
1078,2021[Eu][fcu]3[ASR]2,0.789282,7.21484,14.75035,3040.2,0.7609,0.964041,2504.772,0.0003762154351818481,-1
1279,2023[Zn][hmc]3[ASR]1,0.744623,6.1297,14.34584,3615.46,0.752,1.00991,6753.64,6.741047264369193e-05,-1
83,2013[ZnCr][lon]3[ASR]1,0.794772,6.39302,11.75677,3609.86,0.7384,0.929071,5509.914,1.0159253476249575e-05,-1
1291,2023[Zr][hcp]3[ASR]1,0.647064,9.03897,15.61742,3621.93,0.7612,1.17639,7677.804,-0.0003562571402586645,-1
1184,2022[Ni][kgd]2[ASR]1,0.827768,3.23317,9.75366,5090.78,0.6082,0.734747,945.721,-0.0007168111488657924,-1
90,2013[ZnMn][nan]3[ASR]1,0.817121,5.01687,8.38928,4138.82,0.6847,0.837942,1058.456,-0.0007800925494685362,-1
1341,2024[Zn][crb]3[ASR]13,0.935738,5.01995,6.22311,4576.15,0.6551,0.700089,3192.352,-0.0011990939766590714,-1
119,2014[Eu][esg]3[ASR]1,0.925759,4.49916,6.06564,3811.97,0.6654,0.718762,2373.452,-0.0012106785482988158,-1
424,2017[Zn][dia]3[ASR]4,1.0858,8.25093,8.91351,4829.86,0.5486,0.505249,3312.476,-0.00136349025205873,-1
249,2016[Fe][hcb]2[ASR]1,1.0999,3.95494,5.27197,3296.43,0.6524,0.593146,751.488,-0.001418760905665506,-1
1344,2024[Zn][crb]3[ASR]16,0.935738,5.02102,6.20073,4580.14,0.6549,0.699876,3192.352,-0.0016748646794650934,-1
1349,2024[Zn][crb]3[ASR]6,0.935738,5.01986,6.20574,4578.3,0.6551,0.700089,3192.352,-0.0017013283972455717,-1
1339,2024[Zn][crb]3[ASR]11,0.935738,5.01908,6.21809,4579.68,0.6552,0.700196,3192.352,-0.00172594834025519,-1
1346,2024[Zn][crb]3[ASR]3,0.935738,5.02281,6.2026,4580.36,0.655,0.699983,3192.352,-0.0018202552419335216,-1
1340,2024[Zn][crb]3[ASR]12,0.935738,5.02076,6.20679,4578.15,0.6552,0.700196,3192.352,-0.0018216436177445061,-1
918,2020[Mg][nan]3[ASR]4,0.827764,8.43917,9.8991,4405.16,0.645,0.779208,1178.666,-0.001835069706676018,-1
1338,2024[Zn][crb]3[ASR]10,0.935738,5.03152,6.23956,4562.77,0.6565,0.701586,3192.352,-0.0019070667302614197,-1
742,2019[Zn][lvt]3[ASR]1,0.977105,3.60732,4.75652,5239.36,0.5617,0.574861,7549.088,-0.0019276674764228119,-1
1352,2024[Zn][crb]3[ASR]9,0.935738,5.0342,6.24345,4560.14,0.6567,0.701799,3192.352,-0.0019338605411383103,-1
1343,2024[Zn][crb]3[ASR]15,0.935738,5.03067,6.22493,4566.9,0.6561,0.701158,3192.352,-0.0019348349245655871,-1
1350,2024[Zn][crb]3[ASR]7,0.935738,5.03032,6.21871,4568.52,0.6561,0.701158,3192.352,-0.0021810072604637742,-1
1197,2022[Zn][nan]3[ASR]4,0.867138,9.15483,10.21089,4103.54,0.6726,0.775655,2885.576,-0.0022541649393357233,-1
1337,2024[Zn][crb]3[ASR]1,0.935738,5.03119,6.22847,4562.4,0.6568,0.701906,3192.352,-0.0025120246523337997,-1
1342,2024[Zn][crb]3[ASR]14,0.935738,5.02946,6.22587,4564.19,0.6567,0.701799,3192.352,-0.0025461127168187048,-1
1347,2024[Zn][crb]3[ASR]4,0.935738,5.08238,6.35017,4437.34,0.6642,0.709814,3192.352,-0.0026340412638992117,-1
982,2020[Zn][nan]3[ASR]19,0.909023,8.18257,8.49085,4289.33,0.6546,0.720114,1857.42,-0.0027763632213941847,-1
1351,2024[Zn][crb]3[ASR]8,0.935738,5.07871,6.37155,4448.55,0.6643,0.709921,3192.352,-0.0029985929588334237,-1
364,2017[Cu][sql]2[ASR]1,0.910783,7.00637,7.53333,4071.16,0.6773,0.743646,1875.276,-0.0032389929583209742,-1
1348,2024[Zn][crb]3[ASR]5,0.935738,5.04233,6.08912,4560.72,0.6555,0.700517,3192.352,-0.0032411748381024896,-1
1345,2024[Zn][crb]3[ASR]2,0.935738,5.0331,6.09129,4564.29,0.6555,0.700517,3192.352,-0.003395377273020639,-1
1075,2021[Dy][nan]3[ASR]2,2.2759,2.69144,3.86725,2539.26,0.3971,0.174481,444.21,-0.0036395488833116385,-1
1256,2023[Mn][nan]3[ASR]1,0.84824,12.38999,12.59668,3096.41,0.7047,0.830779,1224.162,-0.0038722843270881935,-1
917,2020[Mg][nan]3[ASR]3,0.813906,8.81354,10.09972,4358.26,0.641,0.78756,2357.332,-0.003997556596181395,-1
1354,2024[Zn][fsc]3[ASR]1,0.819168,4.58114,6.73275,4407.62,0.6585,0.803864,2478.328,-0.004168549300100022,-1
423,2017[Zn][dia]3[ASR]3,1.07479,8.59358,10.02166,4770.14,0.5449,0.506981,3312.476,-0.005742561668170776,-1
202,2016[Cd][nan]3[ASR]7,0.754034,6.46187,10.7636,4286.56,0.6941,0.920516,6634.072,-0.00774039219510847,-1
655,2019[Er][hcb]2[ASR]3,1.29893,4.03133,5.22803,2905.08,0.6511,0.501259,620.886,-0.008768972101743211,-1
344,2017[CuEu][sql]2[ASR]1,1.13764,5.36566,6.7779,3108.26,0.6921,0.608364,1297.248,-0.009161145187069897,-1
127,2014[Zn][nan]3[ASR]1,0.878608,5.25809,6.54685,3834.0,0.676,0.769399,2224.352,-0.009358666630451262,-1
645,2019[Cu][ssa]3[ASR]1,0.792792,4.74984,10.54897,3881.87,0.7148,0.901624,3362.544,-0.009970982473740841,-1
1010,2020[Zr][nan]3[ASR]1,0.77024,9.98215,11.14273,3421.87,0.7271,0.943992,3132.981,-0.011316887572328183,-1
1089,2021[Ho][nan]3[ASR]2,2.30192,2.63913,3.85114,2508.9,0.3961,0.172074,774.07,-0.012148693358094764,-1
1074,2021[Dy][nan]3[ASR]1,2.30749,2.65099,3.84744,2508.27,0.3945,0.170965,444.21,-0.013429046125130517,-1
597,2019[Co][hex]3[ASR]2,0.838175,5.44881,6.63089,4073.25,0.6731,0.803054,3525.452,-0.014070505791773824,-1
425,2017[Zn][dia]3[ASR]5,1.06105,8.58831,9.54271,4799.0,0.56,0.527781,3312.476,-0.014167363234655506,-1
1133,2021[Zn][nan]3[ASR]4,0.813435,7.6745,9.88194,3791.73,0.7222,0.887839,3454.56,-0.01569263033755197,-1
705,2019[Ni][hcb]2[ASR]1,0.939898,6.26661,7.09445,5117.93,0.5788,0.615811,1004.414,-0.016019179075229095,-1
533,2018[Zn][bcu]3[ASR]1,0.676953,8.1967,16.5233,4061.34,0.7546,1.1147,2800.728,-0.016464562900689206,-1
1113,2021[Th][fcu]3[ASR]2,1.58348,4.31767,9.53216,2202.7,0.6407,0.404615,1112.688,-0.01725181715162516,-1
46,2008[Cd][nbo]3[ASR]1,0.998925,9.46658,11.28354,4533.16,0.5882,0.588833,5066.928,-0.017468101301088446,-1
1112,2021[Th][fcu]3[ASR]1,0.901998,7.11938,13.67888,2709.38,0.7526,0.83437,1569.276,-0.017964487318071765,-1
1185,2022[Ni][kgd]2[ASR]2,0.815754,3.34396,9.93786,5067.52,0.6251,0.766285,945.721,-0.01817984539110884,-1
626,2019[Cu][lvt]3[ASR]1,0.831356,4.88835,6.93702,3920.25,0.6813,0.819504,1435.008,-0.018836555547328215,-1
571,2019[Cd][ins]3[ASR]1,0.89021,8.25475,9.2342,4453.17,0.6614,0.742971,2155.304,-0.019592205649629157,-1
198,2016[Cd][nan]2[ASR]1,2.53681,2.30192,4.01372,2631.35,0.354,0.139545,1903.922,-0.020762107073587055,-1
807,2020[Cd][sod]3[ASR]1,0.834782,10.12509,14.17223,4303.62,0.6791,0.813505,2608.452,-0.022348790763533577,-1
941,2020[Sc][ceq]3[ASR]1,0.70807,9.57472,12.54203,3982.56,0.7202,1.01713,2089.383,-0.02271432029890197,-1
357,2017[Cu][nbo]3[ASR]1,0.730864,5.29469,11.59061,3948.54,0.7225,0.988556,1738.398,-0.022936579424752246,-1
158,2015[Mn][sql]2[ASR]1,0.847701,5.77983,7.62243,5085.91,0.6015,0.709567,6133.024,-0.024177457472636776,-1
752,2019[Zn][nan]3[ASR]5,0.796242,6.83067,9.5711,4037.97,0.7142,0.896963,4804.636,-0.024225291000244287,-1
1077,2021[Er][nan]3[ASR]2,2.33605,2.62307,3.83433,2466.13,0.3928,0.168147,444.21,-0.025397760100890343,-1
732,2019[Zn][bbf]3[ASR]1,0.920894,3.99424,5.51098,4178.31,0.6729,0.730703,1194.172,-0.02669403224990674,-1
634,2019[Cu][nbo]3[ASR]1,0.754762,6.42534,10.86778,3700.95,0.7366,0.975937,3549.06,-0.027882167251199297,-1
1110,2021[Tb][nan]3[ASR]1,2.34369,2.61117,3.79984,2459.22,0.3921,0.1673,444.21,-0.028406468244416283,-1
1076,2021[Er][nan]3[ASR]1,2.38678,2.65263,4.24082,2532.74,0.3615,0.151459,792.085,-0.028783671780420406,-1
351,2017[Cu][nan]3[ASR]3,1.01975,8.81925,9.73002,4700.89,0.6105,0.598674,2843.388,-0.03001030189835241,-1
29,2001[Cu][nan]3[ASR]3,0.720658,5.14847,17.01761,4414.67,0.7063,0.980076,4245.84,-0.030136709804460482,-1
933,2020[Ni][bey]2[ASR]1,0.863322,5.6192,7.09304,5091.84,0.6072,0.70333,1336.598,-0.030520851640650104,-1
1114,2021[Tm][nan]3[ASR]1,2.344,2.61541,3.53346,2467.6,0.3927,0.167534,444.21,-0.031059869136839335,-1
509,2018[Eu][umc]3[ASR]1,0.781314,5.97255,9.95645,3584.91,0.731,0.935603,2037.044,-0.03135783419221494,-1
904,2020[Gd][nan]2[ASR]1,2.49094,2.31287,2.984,2684.84,0.3469,0.139265,1184.1,-0.03254573197376254,-1
524,2018[Ni][fmz]3[ASR]7,0.751391,3.94115,9.85444,4450.39,0.6893,0.917365,7301.364,-0.03255129918843891,-1
348,2017[Cu][fog]3[ASR]1,0.663423,8.56719,15.78565,4079.0,0.7559,1.13939,6377.064,-0.03299514628116973,-1
207,2016[Co][pts]3[ASR]3,0.781607,9.55684,9.75298,3874.63,0.7009,0.896742,1212.548,-0.03383053674857539,-1
855,2020[Cu][bcs]3[ASR]1,0.965779,5.74455,6.39943,3525.95,0.6994,0.724182,7870.08,-0.034423097850008855,-1
340,2017[Co][tfz]3[ASR]2,0.75846,8.88161,9.49114,4030.89,0.692,0.912375,3345.72,-0.034939999529561616,-1
795,2020[Cd][kgd]2[ASR]1,0.777562,7.03636,8.71332,4414.86,0.6819,0.876972,1574.484,-0.03654317379867256,-1
84,2013[ZnCr][lon]3[ASR]2,0.648977,10.13849,15.04954,3870.2,0.7699,1.18633,4442.694,-0.03801193391611535,-1
397,2017[Ni][nan]3[ASR]3,0.754862,4.5461,8.68471,4836.67,0.6547,0.867311,1374.778,-0.03841401550110701,-1
1093,2021[Mn][dia]3[ASR]1,0.736026,5.36649,10.29679,4787.59,0.6621,0.89956,3543.208,-0.03891898627157886,-1
1115,2021[Tm][nan]3[ASR]2,2.40909,2.60886,3.7014,2498.43,0.3677,0.15263,462.225,-0.04083528508082879,-1
878,2020[Cu][sql]2[ASR]4,0.791477,5.32419,7.86712,4719.21,0.6681,0.844118,3183.176,-0.04162554960728604,-1
453,2017[Zr][bcu]3[ASR]2,0.674915,13.9519,14.79057,3564.27,0.7557,1.1197,3496.816,-0.041931383421876744,-1
747,2019[Zn][nan]3[ASR]10,1.2847,13.50348,13.99981,3062.07,0.644,0.501286,3922.488,-0.04269039369606642,-1
179,2015[Zn][nan]2[ASR]3,0.776235,5.60304,8.67761,4607.23,0.682,0.8786,2358.156,-0.04285913097580041,-1
779,2019[Zr][csq]3[ASR]3,0.459784,28.66113,30.4579,3454.3,0.8347,1.81542,6097.92,-0.04288665559343818,-1
1372,2024[Zr][flu]3[ASR]1,0.850103,5.39536,8.48729,3183.75,0.721,0.848133,3536.496,-0.044279078939946315,-1
777,2019[Zr][csq]3[ASR]1,0.457711,28.66711,30.5063,3456.66,0.8351,1.82451,6097.92,-0.04518411161346936,-1
298,2017[Cd][hcb]2[ASR]2,0.806632,8.46391,11.67122,4595.42,0.6759,0.837929,1204.778,-0.04545114362682612,-1
493,2018[CuZr][she]3[ASR]1,0.455109,14.45381,25.91254,3289.3,0.8464,1.85977,7791.06,-0.04580736296748289,-1
552,2018[Zr][nan]3[ASR]5,0.67153,9.64292,12.55429,3501.31,0.7579,1.12862,4089.216,-0.045828692818983496,-1
629,2019[Cu][nan]3[ASR]2,0.711262,6.24215,11.00178,3948.59,0.7317,1.02873,3260.598,-0.04678815079361187,-1
1159,2022[Co][nan]3[ASR]1,0.733345,6.91851,8.59564,4010.47,0.7019,0.957122,5807.316,-0.04679601740960182,-1
87,2013[ZnCr][lon]3[ASR]5,0.735801,8.48352,11.00598,4010.93,0.7316,0.994291,5103.126,-0.047113780096791014,-1
772,2019[Zn][utp]3[ASR]1,0.885577,7.31346,8.57244,4989.52,0.6178,0.697624,4071.152,-0.04729229407905167,-1
666,2019[GaCu][agw]3[ASR]1,0.639629,9.9845,14.26665,3633.46,0.7755,1.21242,4193.13,-0.04752723793081037,-1
1253,2023[In][neb]3[ASR]3,0.745389,6.99464,9.71655,4666.62,0.667,0.894834,3330.288,-0.047717453941983234,-1
722,2019[Tb][urx]3[ASR]1,0.782532,10.47616,15.9169,2707.23,0.7749,0.990247,10652.346,-0.04880132202942722,-1
775,2019[Zr][bcu]3[ASR]3,2.18918,2.46068,4.2846,2358.67,0.3862,0.176413,2615.192,-0.049214066407070045,-1
865,2020[Cu][nan]3[ASR]2,0.69055,6.56588,12.20765,3855.85,0.7465,1.08102,3176.436,-0.04996350517392234,-1
35,2007[In][ctn]3[ASR]1,0.921299,5.48176,6.56544,3401.24,0.7078,0.768263,4691.688,-0.05032185387491084,-1
768,2019[Zn][sql]2[ASR]9,0.837466,3.73826,6.36001,5113.45,0.6263,0.747851,1947.328,-0.050492653828562384,-1
572,2019[Cd][ins]3[ASR]2,0.774713,6.41379,9.08543,4482.33,0.697,0.899687,2211.412,-0.051480053488149546,-1
20,0000[In][ctn]3[ASR]1,0.917254,5.5106,6.54879,3412.04,0.7087,0.772632,4691.688,-0.05249954564250048,-1
456,2017[Zr][csq]3[ASR]3,0.463974,29.15594,30.53451,3519.87,0.8354,1.80053,5989.836,-0.05304463139939353,-1
131,2014[Zn][sql]2[ASR]1,0.882708,3.76979,5.08449,5126.98,0.62,0.702384,1807.2,-0.0531371729488227,-1
89,2013[ZnCr][lon]3[ASR]7,0.708658,6.19792,11.54376,4119.42,0.7329,1.03421,4923.474,-0.05316953631482979,-1
770,2019[Zn][sra]3[ASR]1,0.797028,6.83006,7.70839,4012.95,0.7073,0.887422,2800.728,-0.05371083248279651,-1
778,2019[Zr][csq]3[ASR]2,0.456762,28.92149,30.78209,3484.21,0.8354,1.82896,6097.92,-0.05420612146139214,-1
676,2019[In][nan]3[ASR]1,0.975636,14.53396,14.79531,3126.97,0.7083,0.725988,1769.598,-0.05495618981057071,-1
539,2018[Zn][pcu]3[ASR]2,0.79115,8.00479,9.45746,4521.79,0.6823,0.862416,2969.21,-0.05560580560474471,-1
305,2017[Cd][nan]3[ASR]3,1.38141,11.60045,12.48867,2307.38,0.679,0.491526,1256.778,-0.05624364416637251,-1
113,2014[Cu][nan]3[ASR]2,0.786824,6.54569,8.0218,3805.76,0.7185,0.913165,2209.68,-0.0565543897891535,-1
480,2018[Ce][scu]3[ASR]1,0.669755,8.70141,12.44211,3490.81,0.7629,1.13907,1817.56,-0.05663010901071708,-1
150,2015[Cu][sql]2[ASR]1,0.859717,5.73094,7.78812,5212.03,0.6037,0.702208,6201.888,-0.05675331668530359,-1
1012,2020[Zr][scu]3[ASR]1,0.662288,10.24814,12.39913,3454.26,0.758,1.14452,2032.64,-0.0568228081892187,-1
86,2013[ZnCr][lon]3[ASR]4,0.687816,7.06185,12.36549,4037.1,0.7455,1.08387,4743.342,-0.05747121363022556,-1
1361,2024[Zn][pcu]3[ASR]2,0.648133,9.45871,14.54859,4027.88,0.7617,1.17522,12506.322,-0.05825461200413107,-1
997,2020[Zn][pcu]3[ASR]2,1.0131,8.38551,9.16655,5098.19,0.5451,0.538053,2335.7,-0.06315456574737499,-1
1139,2021[Zn][scu]3[ASR]1,0.658118,6.27339,13.72333,4017.22,0.7494,1.1387,2484.732,-0.06343946140734646,-1
436,2017[Zn][nan]3[ASR]12,0.743423,16.14558,16.20251,3273.58,0.7575,1.01894,1202.868,-0.06441448589233922,-1
437,2017[Zn][nan]3[ASR]13,0.717192,16.89619,16.95365,3305.31,0.7677,1.07043,1202.868,-0.06464938588837954,-1
128,2014[Zn][nan]3[ASR]2,0.77094,6.45391,8.02521,3873.73,0.7196,0.933406,2224.352,-0.06501169951449648,-1
454,2017[Zr][csq]3[ASR]1,0.46979,29.28279,30.94298,3423.09,0.8329,1.77292,6277.812,-0.06514530117319806,-1
1298,2024[Cd][nan]3[ASR]4,0.772912,15.36258,16.38665,3731.58,0.7394,0.956642,6515.388,-0.06519264190244256,-1
468,2018[Cd][nan]3[ASR]2,0.888712,10.17943,13.31328,4593.58,0.6298,0.708666,5175.88,-0.06597964203544116,-1
1084,2021[Fe][acs]3[ASR]1,0.758444,7.7883,8.23392,3666.42,0.7218,0.951685,1351.764,-0.06628834584658239,-1
69,2012[Zn][nan]3[ASR]9,0.713223,17.44104,17.497,3296.34,0.769,1.0782,1202.868,-0.06655023506562263,-1
1227,2023[Co][ato]3[ASR]2,0.782894,10.83327,11.73744,4300.19,0.6714,0.857588,2287.278,-0.06765910400157038,-1
1164,2022[Cu][sql]2[ASR]3,0.76565,6.06782,9.71096,3671.11,0.747,0.975642,5533.568,-0.06782944906865718,-1
587,2019[Cd][tfz]3[ASR]3,0.720926,8.89371,10.95547,3935.45,0.7462,1.03506,5000.056,-0.06895410252496426,-1
442,2017[Zn][nan]3[ASR]6,0.768967,17.0711,17.57634,3258.94,0.7568,0.984177,1202.868,-0.07052160345815528,-1
536,2018[Zn][nan]3[ASR]5,0.725095,16.82095,16.87394,3247.65,0.7719,1.06455,1202.868,-0.07055375227966487,-1
88,2013[ZnCr][lon]3[ASR]6,0.688549,9.14708,11.82924,3998.8,0.7469,1.08474,4767.246,-0.07128183734531612,-1
125,2014[Zn][bcs]3[ASR]1,0.88298,6.23546,6.95347,5311.7,0.5705,0.646107,13224.576,-0.07174952994552675,-1
535,2018[Zn][nan]3[ASR]4,0.72676,16.87738,16.92978,3230.44,0.7709,1.06074,1202.868,-0.07210385741187786,-1
1252,2023[In][neb]3[ASR]2,0.737421,7.088,9.84935,4655.99,0.6858,0.929998,3330.288,-0.07331732689535453,-1
935,2020[Ni][kgd]2[ASR]1,0.77079,4.78496,8.72752,5156.15,0.6311,0.81877,1067.887,-0.07351690130747635,-1
339,2017[Co][tfz]3[ASR]1,0.688299,8.12371,10.12414,4154.68,0.7165,1.04097,4358.284,-0.07539891237848861,-1
265,2016[ZnCo][pcu]3[ASR]1,0.64452,11.01743,13.54262,3401.65,0.7849,1.21781,7312.148,-0.07545391813696134,-1
1167,2022[Cu][sql]2[ASR]6,0.753447,6.39758,9.77674,3676.82,0.752,0.998079,5533.568,-0.07656561780238935,-1
1254,2023[In][neb]3[ASR]4,0.734468,7.04302,9.80699,4696.68,0.6823,0.928971,3330.288,-0.07678483851132789,-1
510,2018[Eu][umc]3[ASR]2,0.656783,7.87098,12.28229,3601.0,0.7656,1.16568,2037.044,-0.07720910989289753,-1
1180,2022[Mg][nan]3[ASR]1,0.711622,5.43436,11.09168,4751.2,0.6895,0.968914,4339.088,-0.07738001941936479,-1
521,2018[Ni][fmz]3[ASR]4,0.701722,5.24428,10.35645,4570.94,0.7014,0.999541,6888.06,-0.07740282969081957,-1
511,2018[Fe][hcb]2[ASR]1,0.772429,5.82939,7.7129,3836.0,0.7243,0.937691,704.28,-0.07970935564120096,-1
522,2018[Ni][fmz]3[ASR]5,0.698914,5.00818,11.26978,4599.22,0.705,1.00871,6858.09,-0.07997763470943575,-1
556,2018[Zr][scu]3[ASR]3,0.6302,10.30205,13.01952,3488.39,0.7746,1.22913,3925.1,-0.08047847947921227,-1
936,2020[Ni][nan]3[ASR]3,0.676112,4.60513,18.13404,4431.84,0.7196,1.06432,4740.612,-0.08059252842220177,-1
1116,2021[Y][pcu]3[ASR]1,0.668328,6.49595,11.50729,3689.96,0.7537,1.12774,1665.27,-0.0829025880376949,-1
85,2013[ZnCr][lon]3[ASR]3,0.677748,7.62193,11.66654,4174.72,0.7423,1.09524,4731.486,-0.08527875392773931,-1
780,2019[Zr][flu]3[ASR]1,0.647932,9.04013,11.25719,3786.36,0.7476,1.15383,2337.032,-0.08593329865928856,-1
638,2019[Cu][pts]3[ASR]1,2.49229,4.56069,6.22554,2026.51,0.5787,0.232196,7031.128,-0.08657360167250339,-1
189,2015[Zn][sql]2[ASR]4,0.856826,8.36218,9.16744,5056.95,0.5994,0.699559,1564.344,-0.08736461430532061,-1
1145,2021[Zn][zst]3[ASR]1,0.994822,10.34801,10.89068,4698.16,0.5836,0.586638,4206.632,-0.0885372439290606,-1
1165,2022[Cu][sql]2[ASR]4,0.73336,6.5336,9.98296,3674.14,0.7579,1.03346,5533.568,-0.0887884831474901,-1
1027,2021[Cd][pcu]3[ASR]2,0.756721,6.42666,8.01925,4286.64,0.7176,0.948302,2051.072,-0.08929430539135574,-1
457,2017[Zr][csq]3[ASR]4,0.458643,29.56547,31.30998,3422.38,0.8364,1.82364,5989.548,-0.08930368309877201,-1
783,2019[Zr][scu]3[ASR]2,0.603775,11.69536,13.93085,3461.12,0.7861,1.30198,3925.1,-0.08987619406744096,-1
934,2020[Ni][dia]3[ASR]1,0.805392,7.05303,8.26266,5085.12,0.6284,0.780241,2120.94,-0.089936765665102,-1
842,2020[Co][pts]3[ASR]1,0.75059,5.94895,6.95463,4137.87,0.7085,0.943924,1540.596,-0.09024804480394155,-1
1163,2022[Cu][sql]2[ASR]2,0.734411,6.47801,10.00176,3687.43,0.759,1.03348,5533.568,-0.09040161471172936,-1
208,2016[Co][pts]3[ASR]4,0.70214,9.56631,10.27952,4192.03,0.7132,1.01575,1068.628,-0.09041454659244741,-1
455,2017[Zr][csq]3[ASR]2,0.444258,29.4358,30.98177,3552.73,0.8419,1.89507,6001.644,-0.09043305444654692,-1
